kbofID,playerID,yearID,stint,lgID,teamID,POS,G,GS,InnOuts,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS_pct
4795,64868,2018,1,KBO,SK,OF,4,2,60,0,0,7,0,0,1,0,0,0,-
4796,64868,2019,1,KBO,KT,OF,27,22,543,0,0,42,1,0,1,0,0,0,-
4797,64868,2019,1,KBO,KT,OF,18,12,288,0,0,34,0,0,1,0,0,0,-
4798,64868,2019,1,KBO,KT,OF,16,4,150,0,0,3,0,0,1,0,0,0,-
4799,64868,2020,1,KBO,KT,OF,86,69,1575,1,0,107,6,1,0.991,0,0,0,-
4800,64868,2020,1,KBO,KT,OF,31,23,576,0,0,44,0,0,1,0,0,0,-
4801,64868,2020,1,KBO,KT,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
4802,64868,2021,1,KBO,KT,OF,104,75,1857,0,0,119,5,1,1,0,0,0,-
4803,64868,2021,1,KBO,KT,OF,45,38,867,0,0,56,2,1,1,0,0,0,-
4804,64868,2021,1,KBO,KT,OF,2,2,30,0,0,2,0,0,1,0,0,0,-
4805,64868,2022,1,KBO,KT,OF,92,92,2025,0,0,131,7,0,1,0,0,0,-
4806,64868,2022,1,KBO,KT,OF,70,29,933,0,0,65,1,0,1,0,0,0,-
4807,64868,2023,1,KBO,KT,OF,49,37,936,1,0,56,2,0,0.983,0,0,0,-
4808,64868,2023,1,KBO,KT,OF,11,2,93,0,0,5,1,1,1,0,0,0,-
4809,64868,2023,1,KBO,KT,OF,1,0,6,0,0,1,0,0,1,0,0,0,-
4810,64868,2024,1,KBO,KT,OF,49,32,885,1,0,58,0,0,0.983,0,0,0,-
4811,64868,2024,1,KBO,KT,OF,13,5,171,0,0,9,1,0,1,0,0,0,-
4812,64890,2015,1,KBO,SK,2B,6,2,63,0,0,3,8,4,1,0,0,0,-
4813,64890,2015,1,KBO,SK,SS,4,0,24,0,0,3,1,0,1,0,0,0,-
4814,64890,2015,1,KBO,SK,3B,3,0,9,0,0,0,0,0,-,0,0,0,-
4815,64890,2016,1,KBO,SK,2B,2,0,9,0,0,1,1,0,1,0,0,0,-
4816,64890,2016,1,KBO,SK,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
4817,64890,2016,1,KBO,SK,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
4818,64890,2020,1,KBO,SK,SS,7,2,69,2,0,2,10,3,0.857,0,0,0,-
4819,64890,2020,1,KBO,SK,3B,6,0,30,0,0,1,3,0,1,0,0,0,-
4820,64890,2020,1,KBO,SK,2B,5,0,21,0,0,2,2,0,1,0,0,0,-
4821,64890,2020,1,KBO,SK,OF,3,0,18,0,0,2,0,0,1,0,0,0,-
4822,64890,2020,1,KBO,SK,OF,2,0,6,0,0,3,0,0,1,0,0,0,-
4823,64890,2021,1,KBO,SSG,OF,2,0,6,0,0,2,0,0,1,0,0,0,-
4824,64890,2021,1,KBO,SSG,OF,1,0,6,0,0,0,0,0,-,0,0,0,-
4825,64893,2014,1,KBO,SK,P,17,4,93,1,0,2,5,1,0.875,0,0,0,-
4826,64893,2015,1,KBO,SK,P,20,0,81,0,0,3,7,1,1,0,0,0,-
4827,64893,2016,1,KBO,SK,P,32,0,108,0,0,2,8,1,1,0,0,0,-
4828,64893,2018,1,KBO,SK,P,3,0,6,0,0,0,2,0,1,0,0,0,-
4829,64893,2019,1,KBO,SK,P,47,0,150,1,3,3,8,0,0.917,0,0,0,-
4830,64893,2020,1,KBO,SK,P,57,0,156,0,2,1,11,0,1,0,0,0,-
4831,64893,2021,1,KBO,SSG,P,40,0,123,0,0,2,5,0,1,0,0,0,-
4832,64893,2022,1,KBO,SSG,P,22,0,66,0,0,1,3,1,1,0,0,0,-
4833,64893,2023,1,KBO,SSG,P,10,0,30,1,0,0,1,0,0.5,0,0,0,-
4834,64893,2024,1,KBO,SSG,P,19,0,66,0,1,0,1,0,1,0,0,0,-
4835,64895,2015,1,KBO,SK,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
4836,64895,2015,1,KBO,SK,OF,1,0,12,0,0,0,0,0,-,0,0,0,-
4837,64895,2016,1,KBO,SK,OF,20,1,132,0,0,6,1,0,1,0,0,0,-
4838,64895,2016,1,KBO,SK,OF,18,4,174,0,0,12,0,0,1,0,0,0,-
4839,64895,2016,1,KBO,SK,OF,3,1,42,0,0,1,0,0,1,0,0,0,-
4840,64896,2020,1,KBO,SK,P,9,0,24,0,0,0,1,0,1,0,0,0,-
4841,64896,2021,1,KBO,SSG,P,20,0,78,0,2,1,4,0,1,0,0,0,-
4842,64896,2022,1,KBO,SSG,P,20,0,63,2,1,0,1,0,0.333,0,0,0,-
4843,64896,2023,1,KBO,SSG,P,2,0,3,1,0,0,0,0,0,0,0,0,-
4844,64906,2014,1,KBO,NC,SS,4,0,15,2,0,3,1,1,0.667,0,0,0,-
4845,64906,2015,1,KBO,NC,2B,1,0,9,0,0,1,1,0,1,0,0,0,-
4846,64906,2016,1,KBO,NC,SS,19,2,174,4,0,9,19,5,0.875,0,0,0,-
4847,64906,2016,1,KBO,NC,3B,4,0,24,0,0,2,2,1,1,0,0,0,-
4848,64906,2016,1,KBO,NC,2B,1,0,3,0,0,0,0,0,-,0,0,0,-
4849,64906,2018,1,KBO,NC,3B,2,0,9,0,0,0,0,0,-,0,0,0,-
4850,64906,2018,1,KBO,NC,SS,2,0,6,0,0,0,0,0,-,0,0,0,-
4851,64906,2019,1,KBO,KT,SS,31,21,528,5,0,38,64,9,0.953,0,0,0,-
4852,64906,2019,1,KBO,KT,3B,13,1,93,1,0,6,5,0,0.917,0,0,0,-
4853,64906,2019,1,KBO,KT,2B,11,4,114,3,0,7,12,1,0.864,0,0,0,-
4854,64906,2020,1,KBO,KT,2B,34,19,462,3,0,45,50,21,0.969,0,0,0,-
4855,64906,2020,1,KBO,KT,SS,30,8,276,2,0,13,18,7,0.939,0,0,0,-
4856,64906,2020,1,KBO,KT,3B,25,8,207,0,0,6,11,4,1,0,0,0,-
4857,64906,2021,1,KBO,KT,2B,16,13,315,1,0,24,42,13,0.985,0,0,0,-
4858,64906,2021,1,KBO,KT,3B,1,0,9,0,0,0,3,0,1,0,0,0,-
4859,64906,2022,1,KBO,Kiwoom,SS,1,1,15,1,0,0,2,0,0.667,0,0,0,-
4860,64906,2022,1,KBO,Kiwoom,2B,1,0,6,0,0,1,0,0,1,0,0,0,-
4861,64907,2015,1,KBO,NC,P,20,0,75,1,0,0,3,0,0.75,0,0,0,-
4862,64907,2016,1,KBO,NC,P,3,0,6,0,0,0,1,0,1,0,0,0,-
4863,64907,2017,1,KBO,KT,P,17,0,78,1,0,1,1,0,0.667,0,0,0,-
4864,64914,2014,1,KBO,NC,1B,118,117,2787,13,0,913,71,92,0.987,0,0,0,-
4865,64914,2014,1,KBO,NC,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
4866,64914,2015,1,KBO,NC,1B,125,125,3030,4,0,934,70,88,0.996,0,0,0,-
4867,64914,2016,1,KBO,NC,1B,114,111,2715,4,0,803,52,88,0.995,0,0,0,-
4868,64944,2015,1,KBO,NC,C,33,0,195,0,0,53,2,1,1,1,2,0,0
4869,64944,2016,1,KBO,NC,C,12,0,111,2,0,28,1,0,0.935,0,0,1,100
4870,64944,2017,1,KBO,NC,C,60,18,630,1,0,163,15,2,0.994,3,7,4,36.4
4871,64944,2018,1,KBO,NC,C,23,6,264,1,0,69,6,0,0.987,0,6,3,33.3
4872,64944,2021,1,KBO,NC,C,41,27,702,2,1,204,13,1,0.991,1,20,4,16.7
4873,64944,2022,1,KBO,NC,C,58,37,1014,2,0,309,13,1,0.994,3,20,7,25.9
4874,64944,2023,1,KBO,NC,C,24,3,207,3,0,64,4,1,0.958,0,4,2,33.3
4875,64956,2014,1,KBO,NC,P,24,23,354,2,0,5,17,2,0.917,0,0,0,-
4876,64960,2016,1,KBO,NC,P,4,1,12,0,0,0,0,0,-,0,0,0,-
4877,64984,2015,1,KBO,NC,2B,1,1,15,0,0,1,0,0,1,0,0,0,-
4878,64984,2016,1,KBO,NC,3B,1,0,9,0,0,0,0,0,-,0,0,0,-
4879,64984,2018,1,KBO,NC,3B,8,5,120,3,0,2,8,1,0.769,0,0,0,-
4880,64984,2018,1,KBO,NC,2B,5,0,21,0,0,0,0,0,-,0,0,0,-
4881,64984,2018,1,KBO,NC,OF,1,1,15,0,0,1,0,0,1,0,0,0,-
4882,64984,2018,1,KBO,NC,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
4883,64984,2019,1,KBO,NC,OF,50,36,933,0,0,81,3,1,1,0,0,0,-
4884,64984,2019,1,KBO,NC,OF,30,21,561,2,0,66,2,0,0.971,0,0,0,-
4885,64984,2019,1,KBO,NC,3B,19,15,366,1,0,7,24,3,0.969,0,0,0,-
4886,64984,2019,1,KBO,NC,2B,14,10,276,0,0,21,41,13,1,0,0,0,-
4887,64984,2019,1,KBO,NC,OF,3,1,24,0,0,3,0,0,1,0,0,0,-
4888,64984,2020,1,KBO,KIA,3B,64,57,1500,9,0,60,101,13,0.947,0,0,0,-
4889,64984,2020,1,KBO,KIA,2B,13,6,198,0,0,10,20,5,1,0,0,0,-
4890,64984,2020,1,KBO,KIA,OF,5,1,45,0,0,2,0,0,1,0,0,0,-
4891,64984,2020,1,KBO,KIA,OF,3,0,9,0,0,1,0,0,1,0,0,0,-
4892,64984,2021,1,KBO,KIA,3B,93,91,2358,16,0,66,171,16,0.937,0,0,0,-
4893,64984,2021,1,KBO,KIA,2B,5,5,132,1,0,8,9,4,0.944,0,0,0,-
4894,64984,2022,1,KBO,Kiwoom,1B,38,30,759,1,0,236,26,22,0.996,0,0,0,-
4895,64984,2022,1,KBO,Kiwoom,2B,26,18,501,3,0,41,65,15,0.972,0,0,0,-
4896,64984,2022,1,KBO,Kiwoom,OF,10,8,192,0,0,13,0,0,1,0,0,0,-
4897,64984,2022,1,KBO,Kiwoom,3B,3,3,78,2,0,2,4,2,0.75,0,0,0,-
4898,64984,2022,1,KBO,Kiwoom,OF,2,1,36,0,0,1,0,0,1,0,0,0,-
4899,64984,2023,1,KBO,Kiwoom,3B,37,28,699,6,0,28,38,4,0.917,0,0,0,-
4900,64984,2023,1,KBO,Kiwoom,2B,24,13,417,1,0,41,46,13,0.989,0,0,0,-
4901,64984,2023,1,KBO,Kiwoom,1B,1,0,6,0,0,1,0,0,1,0,0,0,-
4902,64984,2023,1,KBO,Kiwoom,OF,1,1,24,1,0,0,0,0,0,0,0,0,-
4903,64984,2024,1,KBO,Kiwoom,SS,57,33,1038,3,0,64,104,21,0.982,0,0,0,-
4904,64984,2024,1,KBO,Kiwoom,2B,10,1,84,1,0,7,11,3,0.947,0,0,0,-
4905,64984,2024,1,KBO,Kiwoom,OF,8,3,105,0,0,11,0,0,1,0,0,0,-
4906,64984,2024,1,KBO,Kiwoom,OF,2,0,18,0,0,0,0,0,-,0,0,0,-
4907,64984,2024,1,KBO,Kiwoom,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
4908,64984,2025,1,KBO,Kiwoom,SS,32,23,630,6,0,26,55,7,0.931,0,0,0,-
4909,64984,2025,1,KBO,Kiwoom,2B,25,17,489,1,0,33,56,14,0.989,0,0,0,-
4910,64984,2025,1,KBO,Kiwoom,3B,1,0,3,0,0,0,0,0,-,0,0,0,-
4911,64995,2015,1,KBO,NC,P,1,0,3,0,0,0,0,0,-,0,0,0,-
4912,64995,2016,1,KBO,NC,P,11,1,66,0,0,0,2,0,1,0,0,0,-
4913,64995,2017,1,KBO,NC,P,3,1,24,0,0,0,3,0,1,0,0,0,-
4914,64995,2018,1,KBO,NC,P,31,0,108,0,0,1,8,1,1,0,0,0,-
4915,64995,2019,1,KBO,NC,P,62,0,162,0,0,2,6,0,1,0,0,0,-
4916,64995,2020,1,KBO,NC,P,53,0,129,0,0,4,4,0,1,0,0,0,-
4917,64995,2024,1,KBO,NC,P,20,0,57,0,0,2,2,1,1,0,0,0,-
4918,64995,2025,1,KBO,NC,P,17,0,45,0,0,2,0,0,1,0,0,0,-
4919,65005,2015,1,KBO,KT,3B,106,106,2562,15,0,86,198,34,0.95,0,0,0,-
4920,65005,2016,1,KBO,KT,3B,89,88,2154,7,0,66,152,20,0.969,0,0,0,-
4921,65036,2015,1,KBO,KT,P,12,12,168,2,1,2,11,2,0.867,0,0,0,-
4922,65040,2015,1,KBO,KT,3B,1,0,15,0,0,0,0,0,-,0,0,0,-
4923,65040,2015,1,KBO,KT,1B,1,0,6,0,0,1,0,0,1,0,0,0,-
4924,65040,2020,1,KBO,KT,OF,2,0,6,0,0,0,0,0,-,0,0,0,-
4925,65040,2021,1,KBO,KT,OF,12,11,273,0,0,17,0,0,1,0,0,0,-
4926,65040,2021,1,KBO,KT,OF,5,4,66,0,0,4,1,0,1,0,0,0,-
4927,65040,2021,1,KBO,KT,1B,4,0,15,0,0,3,0,1,1,0,0,0,-
4928,65040,2022,1,KBO,KT,1B,6,1,57,0,0,18,2,1,1,0,0,0,-
4929,65040,2022,1,KBO,KT,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
4930,65040,2023,1,KBO,Samsung,OF,5,5,120,0,0,8,1,0,1,0,0,0,-
4931,65040,2023,1,KBO,Samsung,1B,5,1,36,0,0,15,2,0,1,0,0,0,-
4932,65040,2024,1,KBO,Samsung,OF,4,2,60,0,0,6,0,0,1,0,0,0,-
4933,65040,2024,1,KBO,Samsung,OF,3,0,33,0,0,0,0,0,-,0,0,0,-
4934,65040,2025,1,KBO,Samsung,OF,1,1,18,0,0,0,0,0,-,0,0,0,-
4935,65042,2015,1,KBO,KT,P,23,0,84,0,0,1,2,0,1,0,0,0,-
4936,65042,2016,1,KBO,KT,P,8,0,27,1,0,1,1,0,0.667,0,0,0,-
4937,65042,2017,1,KBO,KT,P,7,0,18,0,0,0,1,0,1,0,0,0,-
4938,65042,2019,1,KBO,NC,P,15,0,42,1,0,1,1,0,0.667,0,0,0,-
4939,65042,2020,1,KBO,NC,P,11,0,45,0,0,0,5,0,1,0,0,0,-
4940,65044,2017,1,KBO,KT,C,9,0,51,1,0,17,2,0,0.95,0,2,1,33.3
4941,65048,2015,1,KBO,KT,P,15,1,69,0,0,0,2,0,1,0,0,0,-
4942,65048,2016,1,KBO,KT,P,7,0,24,0,0,1,1,0,1,0,0,0,-
4943,65048,2018,1,KBO,KT,P,2,0,3,1,0,0,0,0,0,0,0,0,-
4944,65048,2019,1,KBO,KT,P,28,11,243,2,0,4,5,1,0.818,0,0,0,-
4945,65048,2020,1,KBO,KT,P,33,18,309,1,0,8,3,1,0.917,0,0,0,-
4946,65048,2021,1,KBO,KT,P,56,1,174,2,1,6,7,0,0.867,0,0,0,-
4947,65048,2022,1,KBO,KT,P,76,0,240,2,0,3,13,1,0.889,0,0,0,-
4948,65048,2023,1,KBO,KT,P,14,0,39,0,0,0,2,0,1,0,0,0,-
4949,65048,2024,1,KBO,KT,P,75,0,243,2,0,6,15,1,0.913,0,0,0,-
4950,65048,2025,1,KBO,KT,P,30,0,84,0,0,1,4,0,1,0,0,0,-
4951,65052,2015,1,KBO,KT,1B,38,38,837,4,0,264,10,33,0.986,0,0,0,-
4952,65056,2015,1,KBO,KT,P,28,22,300,0,1,5,12,2,1,0,0,0,-
4953,65056,2016,1,KBO,KT,P,52,6,219,3,0,4,10,0,0.824,0,0,0,-
4954,65056,2017,1,KBO,KT,P,52,0,156,0,0,1,4,0,1,0,0,0,-
4955,65056,2018,1,KBO,KT,P,55,0,138,0,0,3,3,0,1,0,0,0,-
4956,65056,2019,1,KBO,KT,P,26,0,93,0,0,1,2,0,1,0,0,0,-
4957,65056,2021,1,KBO,KT,P,10,9,156,1,0,3,2,0,0.833,0,0,0,-
4958,65056,2022,1,KBO,KT,P,33,22,420,3,3,3,12,0,0.833,0,0,0,-
4959,65056,2023,1,KBO,KT,P,20,19,333,3,3,8,10,1,0.857,0,0,0,-
4960,65056,2024,1,KBO,KT,P,29,29,468,3,0,3,8,0,0.786,0,0,0,-
4961,65056,2025,1,KBO,Hanwha,P,8,8,96,1,0,0,2,0,0.667,0,0,0,-
4962,65057,2015,1,KBO,KT,P,38,0,99,0,0,2,4,0,1,0,0,0,-
4963,65057,2016,1,KBO,KT,P,47,0,120,0,0,3,3,1,1,0,0,0,-
4964,65057,2020,1,KBO,KT,P,10,0,24,0,0,1,1,1,1,0,0,0,-
4965,65057,2021,1,KBO,KT,P,32,0,78,0,0,0,1,0,1,0,0,0,-
4966,65057,2022,1,KBO,KT,P,4,0,3,0,0,0,1,0,1,0,0,0,-
4967,65058,2015,1,KBO,KT,P,20,15,174,2,0,2,9,0,0.846,0,0,0,-
4968,65058,2016,1,KBO,KT,P,28,9,198,2,0,2,14,0,0.889,0,0,0,-
4969,65058,2017,1,KBO,KT,P,26,20,321,0,0,5,13,0,1,0,0,0,-
4970,65058,2018,1,KBO,KT,P,24,0,72,0,0,0,1,0,1,0,0,0,-
4971,65058,2019,1,KBO,KT,P,52,0,159,0,0,4,4,2,1,0,0,0,-
4972,65058,2022,1,KBO,SSG,P,2,0,6,0,0,1,0,0,1,0,0,0,-
4973,65058,2023,1,KBO,SSG,P,6,0,12,1,0,0,0,0,0,0,0,0,-
4974,65060,2015,1,KBO,KT,P,15,3,72,1,0,3,3,1,0.857,0,0,0,-
4975,65060,2016,1,KBO,KT,P,28,26,402,0,0,8,15,2,1,0,0,0,-
4976,65060,2017,1,KBO,KT,P,39,12,243,1,0,3,10,1,0.929,0,0,0,-
4977,65060,2018,1,KBO,KT,P,46,10,264,0,0,6,11,1,1,0,0,0,-
4978,65060,2019,1,KBO,KT,P,71,0,225,0,0,4,15,2,1,0,0,0,-
4979,65060,2020,1,KBO,KT,P,77,0,210,2,0,2,5,1,0.778,0,0,0,-
4980,65060,2021,1,KBO,KT,P,62,0,147,1,0,5,12,1,0.944,0,0,0,-
4981,65060,2022,1,KBO,KT,P,58,0,150,0,0,2,5,0,1,0,0,0,-
4982,65060,2023,1,KBO,KT,P,42,3,141,0,1,4,8,0,1,0,0,0,-
4983,65060,2024,1,KBO,KT,P,48,1,174,1,0,5,12,2,0.944,0,0,0,-
4984,65060,2025,1,KBO,KT,P,11,0,33,0,0,0,1,1,1,0,0,0,-
4985,65062,2015,1,KBO,KT,P,42,0,132,1,0,2,2,1,0.8,0,0,0,-
4986,65062,2016,1,KBO,KT,P,52,0,162,2,0,0,2,0,0.5,0,0,0,-
4987,65062,2017,1,KBO,KT,P,41,0,111,0,0,0,3,0,1,0,0,0,-
4988,65062,2018,1,KBO,KT,P,62,0,183,0,0,1,8,1,1,0,0,0,-
4989,65062,2019,1,KBO,KT,P,43,0,141,0,0,1,6,1,1,0,0,0,-
4990,65062,2020,1,KBO,KT,P,56,0,180,0,0,1,5,0,1,0,0,0,-
4991,65062,2021,1,KBO,KT,P,65,0,201,0,0,1,9,1,1,0,0,0,-
4992,65062,2022,1,KBO,KT,P,61,0,198,0,0,2,1,0,1,0,0,0,-
4993,65062,2023,1,KBO,KT,P,59,0,195,1,0,5,7,1,0.923,0,0,0,-
4994,65062,2024,1,KBO,Samsung,P,65,0,198,0,0,1,10,0,1,0,0,0,-
4995,65062,2025,1,KBO,Samsung,P,24,0,63,0,0,2,1,0,1,0,0,0,-
4996,65064,2017,1,KBO,NC,P,40,0,141,1,0,2,7,1,0.9,0,0,0,-
4997,65064,2018,1,KBO,Doosan,P,17,0,75,0,0,1,3,0,1,0,0,0,-
4998,65067,2015,1,KBO,KT,P,43,1,213,0,0,2,4,0,1,0,0,0,-
4999,65067,2016,1,KBO,KT,P,38,0,114,0,0,0,7,0,1,0,0,0,-
5000,65067,2017,1,KBO,KT,P,16,0,42,1,0,0,1,0,0.5,0,0,0,-
5001,65067,2018,1,KBO,Lotte,P,2,0,0,0,0,0,0,0,-,0,0,0,-
5002,65067,2019,1,KBO,Lotte,P,8,0,27,0,0,0,1,0,1,0,0,0,-
5003,65067,2022,1,KBO,Lotte,P,2,0,6,0,0,0,0,0,-,0,0,0,-
5004,65096,2016,1,KBO,KT,SS,4,0,9,0,0,0,0,0,-,0,0,0,-
5005,65096,2016,1,KBO,KT,2B,2,0,3,1,0,1,0,0,0.5,0,0,0,-
5006,65096,2017,1,KBO,KT,2B,2,0,6,0,0,1,2,1,1,0,0,0,-
5007,65096,2020,1,KBO,KT,2B,5,0,21,1,0,2,0,1,0.667,0,0,0,-
5008,65103,2015,1,KBO,LG,3B,67,65,1698,6,0,50,134,19,0.968,0,0,0,-
5009,65103,2015,1,KBO,LG,2B,1,0,3,0,0,0,0,0,-,0,0,0,-
5010,65103,2015,1,KBO,LG,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
5011,65103,2016,1,KBO,LG,3B,133,129,3369,17,0,109,262,28,0.956,0,0,0,-
5012,65103,2016,1,KBO,LG,2B,1,0,3,0,0,0,0,0,-,0,0,0,-
5013,65103,2017,1,KBO,LG,3B,51,46,1230,5,0,38,95,13,0.964,0,0,0,-
5014,65104,2015,1,KBO,LG,1B,13,13,276,1,0,66,8,13,0.987,0,0,0,-
5015,65109,2017,1,KBO,LG,SS,9,9,207,2,0,12,25,6,0.949,0,0,0,-
5016,65109,2018,1,KBO,LG,SS,4,2,57,0,0,4,5,0,1,0,0,0,-
5017,65109,2018,1,KBO,LG,3B,1,0,0,0,0,0,0,0,-,0,0,0,-
5018,65109,2019,1,KBO,LG,SS,5,2,66,0,0,4,8,1,1,0,0,0,-
5019,65109,2019,1,KBO,LG,3B,5,5,102,1,0,2,7,0,0.9,0,0,0,-
5020,65109,2019,1,KBO,LG,2B,4,3,63,0,0,8,6,1,1,0,0,0,-
5021,65109,2020,1,KBO,LG,3B,19,10,291,1,0,6,23,3,0.967,0,0,0,-
5022,65109,2020,1,KBO,LG,SS,6,1,42,0,0,2,3,0,1,0,0,0,-
5023,65109,2020,1,KBO,LG,2B,1,0,3,0,0,0,0,0,-,0,0,0,-
5024,65109,2021,1,KBO,LG,P,16,0,48,0,0,0,3,0,1,0,0,0,-
5025,65109,2022,1,KBO,LG,P,12,0,30,0,0,2,3,0,1,0,0,0,-
5026,65109,2023,1,KBO,LG,P,42,0,120,0,0,1,3,0,1,0,0,0,-
5027,65109,2024,1,KBO,LG,P,35,0,78,1,0,0,5,0,0.833,0,0,0,-
5028,65109,2025,1,KBO,LG,P,18,0,54,0,0,2,5,0,1,0,0,0,-
5029,65115,2015,1,KBO,LG,OF,45,10,534,1,0,47,0,0,0.979,0,0,0,-
5030,65115,2015,1,KBO,LG,OF,1,0,3,0,0,1,0,0,1,0,0,0,-
5031,65115,2015,1,KBO,LG,OF,1,0,0,0,0,0,0,0,-,0,0,0,-
5032,65115,2016,1,KBO,LG,OF,66,2,525,2,0,45,2,1,0.959,0,0,0,-
5033,65115,2017,1,KBO,LG,OF,101,43,1539,2,0,130,3,0,0.985,0,0,0,-
5034,65115,2017,1,KBO,LG,OF,2,1,27,0,0,3,0,0,1,0,0,0,-
5035,65115,2018,1,KBO,LG,OF,58,25,822,0,0,59,1,1,1,0,0,0,-
5036,65115,2021,1,KBO,LG,OF,22,0,114,0,0,7,0,0,1,0,0,0,-
5037,65115,2021,1,KBO,LG,OF,20,0,99,0,0,2,0,0,1,0,0,0,-
5038,65115,2021,1,KBO,LG,OF,8,0,33,0,0,2,0,0,1,0,0,0,-
5039,65115,2022,1,KBO,LG,OF,7,0,33,0,0,3,0,0,1,0,0,0,-
5040,65115,2022,1,KBO,LG,OF,4,0,24,0,0,3,0,0,1,0,0,0,-
5041,65115,2022,1,KBO,LG,OF,3,0,18,0,0,1,0,0,1,0,0,0,-
5042,65115,2023,1,KBO,LG,OF,8,2,90,0,0,7,0,0,1,0,0,0,-
5043,65115,2023,1,KBO,LG,OF,5,1,57,0,0,5,0,0,1,0,0,0,-
5044,65115,2023,1,KBO,LG,OF,1,1,18,0,0,1,0,0,1,0,0,0,-
5045,65115,2024,1,KBO,LG,OF,24,6,276,0,0,20,0,0,1,0,0,0,-
5046,65115,2024,1,KBO,LG,OF,5,2,72,0,0,10,0,0,1,0,0,0,-
5047,65115,2024,1,KBO,LG,OF,4,1,42,0,0,5,0,0,1,0,0,0,-
5048,65117,2019,1,KBO,LG,P,1,0,0,0,0,1,0,0,1,0,0,0,-
5049,65117,2020,1,KBO,LG,P,28,0,93,0,0,0,3,0,1,0,0,0,-
5050,65117,2021,1,KBO,LG,P,7,0,18,0,0,0,1,0,1,0,0,0,-
5051,65117,2023,1,KBO,LG,P,8,0,21,0,0,0,1,0,1,0,0,0,-
5052,65117,2024,1,KBO,Hanwha,P,21,3,96,0,0,0,2,0,1,0,0,0,-
5053,65117,2025,1,KBO,Hanwha,P,3,0,15,0,0,1,2,0,1,0,0,0,-
5054,65120,2015,1,KBO,LG,2B,9,3,96,0,0,7,9,3,1,0,0,0,-
5055,65120,2015,1,KBO,LG,SS,1,0,6,0,0,1,0,0,1,0,0,0,-
5056,65120,2016,1,KBO,LG,2B,1,1,12,0,0,0,4,0,1,0,0,0,-
5057,65132,2015,1,KBO,LG,C,6,0,36,0,0,7,2,0,1,0,0,1,100
5058,65132,2019,1,KBO,LG,C,3,2,51,0,0,16,2,1,1,0,1,1,50
5059,65132,2021,1,KBO,LG,C,55,16,594,1,0,162,13,1,0.994,2,13,5,27.8
5060,65132,2022,1,KBO,Samsung,C,26,18,513,2,0,133,5,0,0.986,3,8,0,0
5061,65132,2023,1,KBO,Samsung,C,40,18,573,0,0,134,10,1,1,1,13,6,31.6
5062,65132,2023,1,KBO,Samsung,1B,8,5,132,0,0,38,2,1,1,0,0,0,-
5063,65132,2024,1,KBO,Samsung,C,7,2,87,0,0,20,3,0,1,1,5,1,16.7
5064,65132,2024,1,KBO,Samsung,1B,1,1,15,1,0,3,0,1,0.75,0,0,0,-
5065,65132,2025,1,KBO,Samsung,C,9,4,93,0,0,30,3,3,1,1,1,2,66.7
5066,65136,2015,1,KBO,LG,2B,92,44,1377,2,0,99,159,48,0.992,0,0,0,-
5067,65136,2015,1,KBO,LG,1B,10,0,51,0,0,13,2,1,1,0,0,0,-
5068,65136,2015,1,KBO,LG,SS,1,0,3,0,0,0,0,0,-,0,0,0,-
5069,65136,2018,1,KBO,LG,2B,23,14,384,2,0,16,47,5,0.969,0,0,0,-
5070,65136,2018,1,KBO,LG,3B,3,0,9,0,0,0,0,0,-,0,0,0,-
5071,65136,2018,1,KBO,LG,1B,1,0,9,0,0,3,0,1,1,0,0,0,-
5072,65136,2019,1,KBO,LG,2B,8,4,105,1,0,10,5,0,0.938,0,0,0,-
5073,65136,2019,1,KBO,LG,3B,3,1,30,0,0,1,0,1,1,0,0,0,-
5074,65136,2020,1,KBO,LG,2B,3,0,12,0,0,3,2,1,1,0,0,0,-
5075,65137,2015,1,KBO,LG,P,33,30,513,4,2,7,38,3,0.918,0,0,0,-
5076,65157,2017,1,KBO,LG,OF,10,7,171,0,0,9,0,0,1,0,0,0,-
5077,65157,2017,1,KBO,LG,OF,3,2,42,0,0,2,0,0,1,0,0,0,-
5078,65157,2021,1,KBO,LG,OF,2,0,9,0,0,0,0,0,-,0,0,0,-
5079,65157,2021,1,KBO,LG,OF,1,0,6,0,0,1,0,0,1,0,0,0,-
5080,65157,2021,1,KBO,LG,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
5081,65157,2022,1,KBO,LG,OF,3,0,24,0,0,2,0,0,1,0,0,0,-
5082,65157,2022,1,KBO,LG,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
5083,65157,2022,1,KBO,LG,OF,1,0,12,0,0,0,0,0,-,0,0,0,-
5084,65157,2024,1,KBO,SSG,OF,3,0,12,0,0,1,0,0,1,0,0,0,-
5085,65157,2024,1,KBO,SSG,OF,2,0,9,0,0,0,0,0,-,0,0,0,-
