debutID,playerID,debutYear,debutTeam,krName,position,signingBonus,salary,draftOrder,debutYearTeam
277,53057,2023,KT,손민석,Infielder,9000만원,3000만원,23 KT 3라운드 30순위,23KT
278,53058,2023,KT,정준영,Outfielder,12000만원,4200만원,23 KT 2라운드 20순위,23KT
279,53105,2023,LG,송대현,Infielder,4000만원,,23 LG 8라운드 77순위,23LG
280,53123,2023,LG,오스틴,Infielder,100000달러,1200000달러,23 LG 자유선발,23LG
281,53139,2023,LG,박명근,Pitcher,11000만원,6000만원,23 LG 3라운드 27순위,23LG
282,53144,2023,LG,김범석,Infielder,25000만원,4700만원,23 LG 1라운드 7순위,23LG
283,53164,2023,LG,김동규,Pitcher,13000만원,3100만원,23 LG 2라운드 17순위,23LG
284,53204,2024,Doosan,박민준,Catcher,4000만원,3100만원,23 두산 8라운드 79순위,24두산
285,53211,2023,Doosan,로하스,Outfielder,50000달러,850000달러,23 두산 자유선발,23두산
286,53233,2023,Doosan,딜런,Pitcher,100000달러,450000달러,23 두산 자유선발,23두산
287,53259,2023,Doosan,최준호,Pitcher,20000만원,5800만원,23 두산 1라운드 9순위,23두산
288,53262,2023,Doosan,김유성,Pitcher,15000만원,3300만원,23 두산 2라운드 19순위,23두산
289,53296,2023,Doosan,윤준호,Catcher,7000만원,3000만원,23 두산 5라운드 49순위,23두산
290,53298,2023,Doosan,백승우,Pitcher,5000만원,3100만원,23 두산 7라운드 69순위,23두산
291,53300,2023,Kiwoom,오상원,Pitcher,11000만원,3200만원,23 키움 2라운드 16순위,23키움
292,53301,2024,Kiwoom,박윤성,Pitcher,9000만원,3500만원,23 키움 3라운드 26순위,24키움
293,53302,2023,Kiwoom,이승원,Infielder,7000만원,3200만원,23 키움 4라운드 36순위,23키움
294,53303,2023,Kiwoom,송재선,Outfielder,7000만원,3100만원,23 키움 5라운드 46순위,23키움
295,53305,2024,Kiwoom,박성빈,Catcher,5000만원,3000만원,23 키움 7라운드 66순위,24키움
296,53309,2025,Kiwoom,서유신,Infielder,,3000만원,23 키움 11라운드 106순위,25키움
297,53312,2023,Kiwoom,김건희,Catcher,22000만원,5200만원,23 키움 1라운드 6순위,23키움
298,53322,2023,Kiwoom,맥키니,Pitcher,,100000달러,23 키움 자유선발,23키움
299,53327,2023,Kiwoom,도슨,Outfielder,,550000달러,23 키움 자유선발,23키움
300,53344,2023,Kiwoom,김동헌,Catcher,15000만원,3800만원,23 키움 2라운드 12순위,23키움
301,53375,2023,Kiwoom,후라도,Pitcher,,700000달러,23 키움 자유선발,23키움
302,53400,2023,Samsung,김재상,Infielder,10000만원,4000만원,23 삼성 3라운드 28순위,23삼성
303,53404,2023,Samsung,류승민,Outfielder,5000만원,3000만원,23 삼성 7라운드 68순위,23삼성
304,53455,2023,Samsung,이호성,Pitcher,20000만원,4000만원,23 삼성 1라운드 8순위,23삼성
305,53460,2023,Samsung,강준서,Infielder,7000만원,3000만원,23 삼성 5라운드 48순위,23삼성
306,53469,2023,Samsung,박권후,Pitcher,13000만원,3100만원,23 삼성 2라운드 18순위,23삼성
307,53505,2023,Lotte,윤수녕,Outfielder,,,23 롯데 육성선수,23롯데
308,53506,2023,Lotte,구드럼,Infielder,,400000달러,23 롯데 자유선발,23롯데
309,53546,2023,Lotte,윌커슨,Pitcher,,600000달러,23 롯데 자유선발,23롯데
310,53554,2023,Lotte,김민석,Outfielder,25000만원,7500만원,23 롯데 1라운드 3순위,23롯데
311,53560,2023,Lotte,석상호,Pitcher,5000만원,3000만원,23 롯데 7라운드 63순위,23롯데
312,53562,2023,Lotte,이진하,Pitcher,15000만원,3100만원,23 롯데 2라운드 13순위,23롯데
313,53568,2023,Lotte,정대선,Infielder,7000만원,3200만원,23 롯데 5라운드 43순위,23롯데
314,53569,2023,Lotte,서동욱,Catcher,,3500만원,23 롯데 육성선수,23롯데
315,53587,2023,Lotte,배영빈,Infielder,,3000만원,23 롯데 육성선수,23롯데
316,53594,2023,Lotte,이태연,Pitcher,6000만원,3200만원,23 롯데 6라운드 53순위,23롯데
317,53596,2023,Lotte,장세진,Pitcher,3000만원,3000만원,23 롯데 10라운드 93순위,23롯데
318,53609,2023,KIA,곽도규,Pitcher,6000만원,12000만원,23 KIA 5라운드 42순위,23KIA
319,53613,2023,KIA,윤영철,Pitcher,32000만원,12000만원,23 KIA 1라운드 2순위,23KIA
320,53645,2023,KIA,메디나,Pitcher,36000달러,300000달러,23 KIA 자유선발,23KIA
321,53659,2023,KIA,정해원,Infielder,10000만원,3100만원,23 KIA 3라운드 22순위,23KIA
322,53664,2023,KIA,앤더슨,Pitcher,100000달러,600000달러,23 KIA 자유선발,23KIA
323,53665,2023,KIA,산체스,Pitcher,,250000달러,23 KIA 자유선발,23KIA
324,53712,2023,Hanwha,오그레디,Outfielder,,700000달러,23 한화 자유선발,23한화
325,53714,2023,Hanwha,산체스,Pitcher,,500000달러,23 한화 자유선발,23한화
326,53716,2023,Hanwha,윌리엄스,Outfielder,150000달러,250000달러,23 한화 자유선발,23한화
327,53734,2023,Hanwha,스미스,Pitcher,100000달러,700000달러,23 한화 자유선발,23한화
328,53754,2023,Hanwha,김서현,Pitcher,50000만원,5600만원,23 한화 1라운드 1순위,23한화
329,53764,2023,Hanwha,문현빈,Infielder,15000만원,8800만원,23 한화 2라운드 11순위,23한화
330,53795,2023,Hanwha,이민준,Infielder,11000만원,3100만원,23 한화 3라운드 21순위,23한화
331,53825,2023,SSG,엘리아스,Pitcher,,650000달러,23 SSG 자유선발,23SSG
332,53827,2023,SSG,에레디아,Outfielder,,1600000달러,23 SSG 자유선발,23SSG
333,53833,2023,SSG,맥카티,Pitcher,,600000달러,23 SSG 자유선발,23SSG
334,53844,2023,SSG,김건웅,Infielder,7000만원,3000만원,23 SSG 5라운드 45순위,23SSG
335,53865,2023,SSG,김정민,Outfielder,10000만원,,23 SSG 3라운드 25순위,23SSG
336,53892,2023,SSG,이로운,Pitcher,25000만원,7400만원,23 SSG 1라운드 5순위,23SSG
337,53898,2023,SSG,송영진,Pitcher,15000만원,5500만원,23 SSG 2라운드 15순위,23SSG
338,53909,2023,NC,태너,Pitcher,,150000달러,23 NC 자유선발,23NC
339,53913,2023,NC,페디,Pitcher,200000달러,800000달러,23 NC 자유선발,23NC
340,53919,2023,NC,신영우,Pitcher,25000만원,3000만원,23 NC 1라운드 4순위,23NC
341,53927,2023,NC,와이드너,Pitcher,145000달러,598000달러,23 NC 자유선발,23NC
342,53955,2023,NC,마틴,Outfielder,180000달러,720000달러,23 NC 자유선발,23NC
343,53973,2023,NC,목지훈,Pitcher,8000만원,3000만원,23 NC 4라운드 34순위,23NC
344,53991,2024,NC,신용석,Catcher,10000만원,3000만원,23 NC 3라운드 24순위,24NC
345,53992,2023,NC,박한결,Outfielder,15000만원,3500만원,23 NC 2라운드 14순위,23NC
346,53996,2023,NC,이준호,Pitcher,6000만원,4500만원,23 NC 6라운드 54순위,23NC
347,54063,2024,KT,원상현,Pitcher,23000만원,4000만원,24 KT 1라운드 7순위,24KT
348,54064,2024,KT,육청명,Pitcher,13000만원,3500만원,24 KT 2라운드 17순위,24KT
349,54112,2024,LG,최명경,Outfielder,,3000만원,24 LG 육성선수,24LG
350,54119,2024,LG,에르난데스,Pitcher,,800000달러,24 LG 자유선발,24LG
351,54134,2024,LG,엔스,Pitcher,300000달러,600000달러,24 LG 자유선발,24LG
352,54148,2024,LG,진우영,Pitcher,,3400만원,24 LG 4라운드 38순위,24LG
353,54149,2024,LG,정지헌,Pitcher,6000만원,3500만원,24 LG 6라운드 58순위,24LG
354,54156,2024,LG,손용준,Infielder,10000만원,3100만원,24 LG 3라운드 28순위,24LG
355,54164,2024,LG,김대원,Infielder,7000만원,3000만원,24 LG 5라운드 48순위,24LG
356,54166,2024,LG,김현종,Outfielder,15000만원,3200만원,24 LG 2라운드 18순위,24LG
357,54205,2024,Doosan,여동건,Infielder,15000만원,3300만원,24 두산 2라운드 12순위,24두산
358,54213,2024,Doosan,박지호,Pitcher,6000만원,3100만원,24 두산 5라운드 42순위,24두산
359,54214,2024,Doosan,전다민,Outfielder,6000만원,3500만원,24 두산 6라운드 52순위,24두산
360,54219,2024,Doosan,류현준,Catcher,3000만원,3100만원,24 두산 10라운드 92순위,24두산
361,54236,2024,Doosan,임종성,Infielder,10000만원,3100만원,24 두산 3라운드 22순위,24두산
362,54243,2024,Doosan,발라조빅,Pitcher,,250000달러,24 두산 자유선발,24두산
363,54263,2024,Doosan,김택연,Pitcher,35000만원,14000만원,24 두산 1라운드 2순위,24두산
364,54295,2024,Doosan,제러드,Outfielder,,300000달러,24 두산 자유선발,24두산
365,54304,2024,Kiwoom,박범준,Pitcher,4000만원,3100만원,24 키움 9라운드 89순위,24키움
366,54305,2024,Kiwoom,이재상,Infielder,13000만원,3200만원,24 키움 2라운드 16순위,24키움
367,54306,2024,Kiwoom,심휘윤,Infielder,3000만원,3000만원,24 키움 11라운드 109순위,24키움
368,54307,2024,Kiwoom,원성준,Outfielder,,4000만원,24 키움 육성선수,24키움
369,54319,2024,Kiwoom,김윤하,Pitcher,20000만원,4500만원,24 키움 1라운드 9순위,24키움
370,54344,2024,Kiwoom,고영우,Infielder,7000만원,4500만원,24 키움 4라운드 39순위,24키움
371,54354,2024,Kiwoom,헤이수스,Pitcher,,800000달러,24 키움 자유선발,24키움
372,54362,2024,Kiwoom,전준표,Pitcher,21000만원,3200만원,24 키움 1라운드 8순위,24키움
373,54363,2024,Kiwoom,손현기,Pitcher,12000만원,3100만원,24 키움 2라운드 19순위,24키움
374,54368,2024,Kiwoom,김연주,Pitcher,9000만원,3800만원,24 키움 3라운드 29순위,24키움
375,54394,2024,Kiwoom,송지후,Infielder,5000만원,3000만원,24 키움 6라운드 59순위,24키움
376,54400,2024,Samsung,디아즈,Infielder,,500000달러,24 삼성 자유선발,24삼성
377,54401,2024,Samsung,김대호,Pitcher,,3300만원,24 삼성 육성선수,24삼성
378,54404,2024,Samsung,육선엽,Pitcher,25000만원,3500만원,24 삼성 1라운드 4순위,24삼성
379,54408,2024,Samsung,양도근,Infielder,,3500만원,24 삼성 육성선수,24삼성
380,54424,2024,Samsung,맥키넌,Infielder,100000달러,900000달러,24 삼성 자유선발,24삼성
381,54443,2024,Samsung,레예스,Pitcher,100000달러,700000달러,24 삼성 자유선발,24삼성
382,54444,2024,Samsung,카디네스,Outfielder,,450000달러,24 삼성 자유선발,24삼성
383,54452,2024,Samsung,코너,Pitcher,100000달러,800000달러,24 삼성 자유선발,24삼성
384,54460,2024,Samsung,김호진,Infielder,6000만원,3250만원,24 삼성 6라운드 54순위,24삼성
385,54467,2024,Samsung,정민성,Pitcher,8000만원,3000만원,24 삼성 4라운드 34순위,24삼성
386,54503,2024,Lotte,박준우,Pitcher,8000만원,3100만원,24 롯데 4라운드 33순위,24롯데
387,54506,2024,Lotte,강승구,Catcher,,3100만원,24 롯데 육성선수,24롯데
388,54507,2024,Lotte,백두산,Catcher,,3100만원,24 롯데 육성선수,24롯데
389,54529,2024,Lotte,레이예스,Outfielder,100000달러,800000달러,24 롯데 자유선발,24롯데
390,54537,2024,Lotte,정현수,Pitcher,15000만원,4000만원,24 롯데 2라운드 13순위,24롯데
391,54561,2024,Lotte,전미르,Pitcher,30000만원,4300만원,24 롯데 1라운드 3순위,24롯데
392,54567,2024,Lotte,강성우,Infielder,7000만원,3100만원,24 롯데 5라운드 43순위,24롯데
393,54595,2024,Lotte,이선우,Outfielder,5000만원,3000만원,24 롯데 7라운드 63순위,24롯데
394,54598,2024,Lotte,이호준,Infielder,10000만원,3100만원,24 롯데 3라운드 23순위,24롯데
395,54608,2024,KIA,김민재,Pitcher,4000만원,3100만원,24 KIA 8라운드 76순위,24KIA
396,54612,2024,KIA,크로우,Pitcher,200000달러,600000달러,24 KIA 자유선발,24KIA
397,54614,2024,KIA,김두현,Infielder,3000만원,3100만원,24 KIA 11라운드 106순위,24KIA
398,54615,2024,KIA,스타우트,Pitcher,,45000달러,24 KIA 부상 대체 외국인선수,24KIA
399,54640,2024,KIA,네일,Pitcher,200000달러,1200000달러,24 KIA 자유선발,24KIA
400,54645,2024,KIA,김민주,Pitcher,5000만원,3100만원,24 KIA 7라운드 66순위,24KIA
401,54664,2024,KIA,알드레드,Pitcher,25000달러,300000달러,24 KIA 부상 대체 외국인선수,24KIA
402,54666,2024,KIA,라우어,Pitcher,50000달러,300000달러,24 KIA 자유선발,24KIA
403,54705,2024,Hanwha,김도빈,Pitcher,,3100만원,24 한화 육성선수,24한화
404,54720,2024,Hanwha,바리아,Pitcher,70000달러,480000달러,24 한화 자유선발,24한화
405,54729,2024,Hanwha,황준서,Pitcher,35000만원,4500만원,24 한화 1라운드 1순위,24한화
406,54730,2024,Hanwha,페라자,Outfielder,200000달러,600000달러,24 한화 자유선발,24한화
407,54755,2024,Hanwha,와이스,Pitcher,12000달러,600000달러,24 한화 부상 대체 외국인선수,24한화
408,54768,2024,Hanwha,조동욱,Pitcher,15000만원,4000만원,24 한화 2라운드 11순위,24한화
409,54795,2024,Hanwha,황영묵,Infielder,8000만원,8300만원,24 한화 4라운드 31순위,24한화
410,54802,2024,SSG,박기호,Pitcher,9000만원,3000만원,24 SSG 3라운드 30순위,24SSG
411,54803,2024,SSG,최현석,Pitcher,7000만원,3000만원,24 SSG 4라운드 40순위,24SSG
412,54804,2024,SSG,더거,Pitcher,100000달러,650000달러,24 SSG 자유선발,24SSG
413,54805,2024,SSG,박지환,Infielder,20000만원,6200만원,24 SSG 1라운드 10순위,24SSG
414,54807,2024,SSG,박성빈,Pitcher,5000만원,3100만원,24 SSG 7라운드 70순위,24SSG
415,54812,2024,SSG,정준재,Infielder,6000만원,7500만원,24 SSG 5라운드 50순위,24SSG
416,54815,2024,SSG,정현승,Outfielder,5000만원,3000만원,24 SSG 6라운드 60순위,24SSG
417,54833,2024,SSG,앤더슨,Pitcher,,1150000달러,24 SSG 자유선발,24SSG
418,54843,2024,SSG,시라카와,Pitcher,,4000000엔,24 SSG 부상 대체 외국인선수,24SSG
419,54900,2024,NC,임상현,Pitcher,15000만원,3700만원,24 NC 2라운드 15순위,24NC
420,54903,2024,NC,최우석,Pitcher,6000만원,3000만원,24 NC 5라운드 45순위,24NC
421,54904,2024,NC,손주환,Pitcher,6000만원,3000만원,24 NC 6라운드 55순위,24NC
422,54905,2024,NC,김세훈,Infielder,5000만원,3000만원,24 NC 7라운드 61순위,24NC
423,54913,2024,NC,김민규,Pitcher,,3000만원,24 NC 육성선수,24NC
424,54920,2024,NC,카스타노,Pitcher,130000달러,520000달러,24 NC 자유선발,24NC
425,54930,2024,NC,하트,Pitcher,200000달러,500000달러,24 NC 자유선발,24NC
426,54944,2024,NC,데이비슨,Infielder,140000달러,1200000달러,24 NC 자유선발,24NC
427,55138,2025,LG,코엔 윈,Pitcher,,11000달러,25 LG 부상 대체 외국인선수,25LG
428,55146,2025,LG,치리노스,Pitcher,200000달러,800000달러,25 LG 자유선발,25LG
429,55167,2025,LG,김영우,Pitcher,20000만원,3000만원,25 LG 1라운드 10순위,25LG
430,55208,2025,Doosan,케이브,Outfielder,200000달러,800000달러,25 두산 자유선발,25두산
431,55215,2025,Doosan,양재훈,Pitcher,5000만원,3000만원,25 두산 7라운드 66순위,25두산
432,55239,2025,Doosan,잭로그,Pitcher,100000달러,700000달러,25 두산 자유선발,25두산
433,55252,2025,Doosan,박준순,Infielder,26000만원,3000만원,25 두산 1라운드 6순위,25두산
434,55257,2025,Doosan,콜어빈,Pitcher,200000달러,800000달러,25 두산 자유선발,25두산
435,55267,2025,Doosan,홍민규,Pitcher,10000만원,3000만원,25 두산 3라운드 26순위,25두산
436,55300,2025,Kiwoom,손힘찬,Pitcher,,3000만원,25 키움 육성선수,25키움
437,55301,2025,Kiwoom,이준우,Pitcher,,3000만원,25 키움 육성선수,25키움
438,55313,2025,Kiwoom,정현우,Pitcher,50000만원,3000만원,25 키움 1라운드 1순위,25키움
439,55322,2025,Kiwoom,로젠버그,Pitcher,,700000달러,25 키움 자유선발,25키움
440,55359,2025,Kiwoom,김서준,Pitcher,22000만원,3000만원,25 키움 1라운드 7순위,25키움
441,55370,2025,Kiwoom,양현종,Infielder,7000만원,3000만원,25 키움 6라운드 51순위,25키움
442,55371,2025,Kiwoom,권혁빈,Infielder,5000만원,3000만원,25 키움 7라운드 61순위,25키움
443,55392,2025,Kiwoom,어준서,Infielder,11000만원,3000만원,25 키움 3라운드 21순위,25키움
444,55393,2025,Kiwoom,여동욱,Infielder,10000만원,3000만원,25 키움 3라운드 27순위,25키움
445,55396,2025,Kiwoom,윤현,Pitcher,8000만원,3000만원,25 키움 4라운드 31순위,25키움
446,55397,2025,Kiwoom,전태현,Infielder,8000만원,3000만원,25 키움 5라운드 41순위,25키움
447,55438,2025,Samsung,심재훈,Infielder,16000만원,3000만원,25 삼성 2라운드 13순위,25삼성
448,55440,2025,Samsung,함수호,Outfielder,9000만원,3000만원,25 삼성 4라운드 33순위,25삼성
449,55455,2025,Samsung,배찬승,Pitcher,40000만원,3000만원,25 삼성 1라운드 3순위,25삼성
450,55536,2025,Lotte,데이비슨,Pitcher,350000달러,500000달러,25 롯데 자유선발,25롯데
451,55563,2025,Lotte,박재엽,Catcher,8000만원,3000만원,25 롯데 4라운드 34순위,25롯데
452,55568,2025,Lotte,박세현,Pitcher,15000만원,3000만원,25 롯데 2라운드 14순위,25롯데
453,55633,2025,KIA,올러,Pitcher,200000달러,600000달러,25 KIA 자유선발,25KIA
454,55636,2025,KIA,박재현,Outfielder,10000만원,3000만원,25 KIA 3라운드 25순위,25KIA
455,55645,2025,KIA,위즈덤,Infielder,200000달러,800000달러,25 KIA 자유선발,25KIA
456,55712,2025,Hanwha,이승현,Infielder,,3000만원,25 한화 육성선수,25한화
457,55730,2025,Hanwha,폰세,Pitcher,200000달러,800000달러,25 한화 자유선발,25한화
458,55734,2025,Hanwha,플로리얼,Outfielder,50000달러,700000달러,25 한화 자유선발,25한화
459,55743,2025,Hanwha,정우주,Pitcher,50000만원,3000만원,25 한화 1라운드 2순위,25한화
460,55764,2025,Hanwha,권민규,Pitcher,16000만원,3000만원,25 한화 2라운드 12순위,25한화
461,55832,2025,SSG,이율예,Catcher,22000만원,3000만원,25 SSG 1라운드 8순위,25SSG
462,55844,2025,SSG,맥브룸,Outfielder,,75000달러,25 SSG 부상 대체 외국인선수,25SSG
463,55855,2025,SSG,화이트,Pitcher,,1000000달러,25 SSG 자유선발,25SSG
464,55897,2025,SSG,홍대인,Infielder,3000만원,3000만원,25 SSG 9라운드 88순위,25SSG
465,55903,2025,NC,라일리,Pitcher,120000달러,520000달러,25 NC 자유선발,25NC
466,55912,2025,NC,로건,Pitcher,140000달러,560000달러,25 NC 자유선발,25NC
467,55995,2025,NC,김태훈,Pitcher,12000만원,3000만원,25 NC 2라운드 17순위,25NC
468,60032,2010,Police,김종찬,Outfielder,,,12 NC 자유선발,10경찰
469,60100,2010,LG,백진우,,,,09 LG 육성선수,10LG
470,60102,2010,LG,이태원,Catcher,,,10 LG 5라운드 33순위,10LG
471,60105,2011,Police,배민관,Pitcher,,,10 LG 8라운드 64순위,11경찰
472,60139,,,더마트레,Pitcher,,,10 LG 자유선발,
473,60140,2010,LG,신정락,Pitcher,30000만원,8000만원,10 LG 1라운드 1순위,10LG
474,60146,2010,LG,이승현,Pitcher,10000만원,24000만원,10 LG 2라운드 16순위,10LG
475,60154,,,곤잘레스,Pitcher,,,10 LG 자유선발,
476,60156,,,오카모토,Pitcher,,,10 LG 자유선발,
477,60164,2010,LG,유경국,Pitcher,,,10 LG 3라운드 17순위,10LG
