npbpID,playerID,yearID,stint,lgID,teamID,POS,G,W,L,SV,HLD,HP,CG,SHO,WL_pct,BFP,IPouts,H,HR,BB,HBP,SO,WP,BK,R,ER,ERA,GS,K_pct,BB_pct,HR_pct,BABIP,LOB%,IBB,RA-,FIP-,RA9_WAR,WAR
17652,106969,2022,1,CL,DENA,RP,6,1,0,0,0,1,0,0,1,26,16,3,1,7,0,7,0,0,2,2,3.38,0,0.269,0.269,0.038,0.182,0.93,0,90,190,0.1,-0.2
17653,106971,2021,1,PL,RAKUTEN,SP,24,9,7,0,0,0,1,1,0.563,565,413,132,11,30,2,127,2,1,59,59,3.86,23,0.225,0.053,0.019,0.317,0.707,1,102,79,1.6,3.5
17654,106971,2022,1,PL,RAKUTEN,SP,19,5,9,0,0,0,0,0,0.357,444,322,105,19,23,3,86,0,0,48,46,3.86,19,0.194,0.052,0.043,0.28,0.795,0,113,127,0.6,0.1
17655,106971,2023,1,PL,RAKUTEN,,17,6,7,0,0,0,0,0,0.462,413,289,102,13,27,2,78,0,0,42,37,3.44,,,,,,,,,,,
17656,106971,2024,1,PL,RAKUTEN,,25,11,6,0,0,0,2,1,0.647,690,510,156,10,35,3,160,4,0,54,48,2.54,,,,,,,,,,,
17657,106971,2025,1,PL,RAKUTEN,,8,1,5,0,0,0,0,0,0.167,204,153,39,7,13,1,47,3,0,15,14,2.45,,,,,,,,,,,
17658,106972,2021,1,PL,LOTTE,SP,23,1,4,0,1,1,0,0,0.2,341,238,78,10,28,2,76,2,0,38,36,4.08,12,0.223,0.082,0.029,0.315,0.745,0,110,100,0.5,1
17659,106972,2022,1,PL,LOTTE,SP,6,1,3,0,0,0,0,0,0.25,65,37,22,1,9,0,5,0,0,10,10,7.3,3,0.077,0.138,0.015,0.429,0.709,0,205,145,-0.4,-0.1
17660,106972,2023,1,PL,LOTTE,,13,0,0,0,0,0,0,0,0,67,48,12,2,7,0,13,0,0,8,5,2.76,,,,,,,,,,,
17661,106972,2024,1,PL,LOTTE,,51,2,2,5,27,29,0,0,0.5,194,147,32,2,18,1,42,1,0,7,4,0.73,,,,,,,,,,,
17662,106972,2025,1,PL,LOTTE,,15,0,1,4,5,5,0,0,0,63,43,17,1,2,1,16,1,0,6,6,3.68,,,,,,,,,,,
17663,106973,2021,1,CL,HANSHIN,SP,23,10,7,0,1,1,1,0,0.588,557,421,119,15,34,3,79,1,0,42,38,2.44,22,0.142,0.061,0.027,0.248,0.844,3,69,111,4.2,1
17664,106973,2022,1,CL,HANSHIN,SP,20,9,5,0,0,0,6,2,0.643,539,410,119,10,22,2,92,1,0,45,40,2.63,20,0.171,0.041,0.019,0.271,0.76,3,81,90,3,2.4
17665,106973,2023,1,CL,HANSHIN,,21,10,5,0,0,0,3,2,0.667,572,439,120,8,21,4,91,3,0,40,39,2.39,,,,,,,,,,,
17666,106973,2024,1,CL,HANSHIN,,18,4,5,0,0,0,1,0,0.444,323,222,90,5,16,2,33,1,0,46,38,4.62,,,,,,,,,,,
17667,106973,2025,1,CL,HANSHIN,,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
17668,106974,2021,1,PL,NIPPON-HAM,SP,23,10,9,0,0,0,1,1,0.526,610,438,125,8,53,6,141,1,0,51,47,2.9,23,0.231,0.087,0.013,0.305,0.77,1,83,82,3.1,3.4
17669,106974,2022,1,PL,NIPPON-HAM,SP,26,10,9,1,1,1,2,2,0.526,653,467,140,5,49,5,112,5,0,60,51,2.95,23,0.172,0.075,0.008,0.29,0.717,0,100,89,1.9,2.9
17670,106974,2023,1,PL,NIPPON-HAM,,24,7,10,0,0,0,3,1,0.412,649,459,147,11,41,8,134,2,0,64,59,3.46,,,,,,,,,,,
17671,106974,2024,1,PL,NIPPON-HAM,,26,14,5,0,0,0,5,4,0.737,710,528,150,14,39,3,161,1,0,60,52,2.65,,,,,,,,,,,
17672,106974,2025,1,PL,NIPPON-HAM,,9,6,2,0,0,0,2,0,0.75,265,204,51,8,10,2,66,3,0,20,18,2.38,,,,,,,,,,,
17673,106975,2021,1,CL,DENA,SP,4,0,4,0,0,0,0,0,0,80,55,22,4,5,1,14,1,1,18,16,7.85,4,0.175,0.063,0.05,0.346,0.446,0,223,141,-0.7,-0.1
17674,106975,2022,1,CL,DENA,RP,57,5,1,0,10,15,0,0,0.833,262,189,49,4,26,1,69,2,0,23,21,3,0,0.263,0.099,0.015,0.29,0.753,2,87,81,0.8,1
17675,106975,2023,1,CL,DENA,,32,1,1,0,7,8,0,0,0.5,136,90,29,0,16,2,32,1,0,11,9,2.7,,,,,,,,,,,
17676,106975,2025,1,CL,DENA,,21,1,1,11,2,3,0,0,0.5,80,60,10,2,7,1,20,0,0,3,3,1.33,,,,,,,,,,,
17677,106976,2021,1,CL,HIROSHIMA,SP,24,4,4,0,3,5,0,0,0.5,230,159,50,4,25,2,35,1,0,30,28,4.75,7,0.152,0.109,0.017,0.288,0.658,0,133,116,-0.4,0.1
17678,106976,2022,1,CL,HIROSHIMA,SP,3,0,1,0,0,0,0,0,0,53,36,16,5,3,1,8,1,0,9,9,6.75,3,0.151,0.057,0.094,0.314,0.846,0,187,231,-0.3,-0.5
17679,106976,2023,1,CL,HIROSHIMA,,48,3,1,0,10,13,0,0,0.75,213,148,44,2,23,3,49,0,0,15,15,2.72,,,,,,,,,,,
17680,106976,2024,1,CL,HIROSHIMA,,4,0,0,0,0,0,0,0,0,22,12,9,3,0,0,2,0,0,5,5,10.38,,,,,,,,,,,
17681,106977,2021,1,CL,HIROSHIMA,RP,50,1,2,0,10,11,0,0,0.333,269,184,56,8,28,3,79,1,0,31,26,3.82,0,0.294,0.104,0.03,0.34,0.739,0,119,101,-0.2,0.4
17682,106977,2022,1,CL,HIROSHIMA,RP,12,0,0,0,0,0,0,0,,66,46,15,2,4,1,19,0,0,6,6,3.52,0,0.288,0.061,0.03,0.342,0.814,0,97,92,0.1,0.1
17683,106978,2021,1,PL,LOTTE,SP,8,1,2,0,0,0,0,0,0.333,164,113,41,7,15,2,17,0,0,20,20,4.78,8,0.104,0.091,0.043,0.283,0.788,0,122,153,0.1,-0.4
17684,106978,2022,1,PL,LOTTE,SP,12,3,2,0,0,0,0,0,0.6,254,168,61,14,26,2,40,2,1,32,29,4.66,11,0.157,0.102,0.055,0.285,0.821,1,144,177,-0.4,-1.1
17685,106978,2023,1,PL,LOTTE,,1,0,0,0,0,0,0,0,0,22,15,4,1,4,0,5,0,0,2,2,3.6,,,,,,,,,,,
17686,106979,2021,1,CL,YAKULT,SP,1,0,0,0,0,0,0,0,,12,4,5,0,2,1,3,0,0,7,7,47.25,1,0.25,0.167,0,0.833,0.125,0,1175,108,-0.4,0
17687,106979,2023,1,CL,YAKULT,,5,1,3,0,0,0,0,0,0.25,112,78,25,2,11,1,15,0,1,13,12,4.15,,,,,,,,,,,
17688,106979,2024,1,CL,YAKULT,,14,3,4,0,0,0,0,0,0.429,217,150,59,8,12,2,32,0,0,38,34,6.08,,,,,,,,,,,
17689,106979,2025,1,CL,YAKULT,,7,1,2,0,0,0,0,0,0.333,156,108,38,7,13,1,22,0,0,21,18,4.5,,,,,,,,,,,
17690,106980,2021,1,PL,SEIBU,RP,4,0,0,0,0,0,0,0,,28,13,9,1,6,0,5,0,0,5,5,10.38,0,0.179,0.214,0.036,0.571,0.735,0,273,185,-0.2,-0.1
17691,106984,2021,1,PL,SEIBU,SP,5,1,1,0,0,0,0,0,0.5,94,64,26,3,9,0,10,1,1,15,15,6.33,5,0.106,0.096,0.032,0.329,0.649,0,167,137,-0.4,-0.1
17692,106988,2021,1,PL,SOFTBANK,SP,11,0,2,0,1,1,0,0,0,112,71,21,0,21,1,36,4,0,18,16,6.08,4,0.321,0.188,0,0.42,0.581,0,181,74,-0.6,0.6
17693,106989,2021,1,PL,NIPPON-HAM,SP,11,2,3,0,0,0,0,0,0.4,161,114,40,3,11,2,33,0,0,15,14,3.32,7,0.205,0.068,0.019,0.343,0.779,0,94,91,0.5,0.7
17694,106990,2021,1,CL,YOMIURI,RP,3,0,1,0,0,0,0,0,0,24,15,8,2,2,0,5,0,0,8,8,14.4,0,0.208,0.083,0.083,0.429,0.278,0,355,182,-0.5,-0.2
17695,106990,2022,1,CL,YOMIURI,RP,53,4,4,0,13,17,0,0,0.5,213,150,53,4,13,3,39,2,0,26,24,4.32,0,0.183,0.061,0.019,0.331,0.678,0,124,94,-0.3,0.5
17696,106990,2023,1,CL,YOMIURI,,11,0,1,0,1,1,0,0,0,60,40,14,3,7,0,8,0,0,6,6,3.95,,,,,,,,,,,
17697,106990,2024,1,CL,YOMIURI,,31,1,2,0,2,3,0,0,0.333,140,99,35,4,6,1,22,2,0,11,8,2.16,,,,,,,,,,,
17698,106990,2025,1,CL,YOMIURI,,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
17699,106995,2021,1,CL,DENA,RP,32,1,0,1,4,5,0,0,1,141,94,28,3,16,5,34,4,0,19,18,5.17,0,0.241,0.113,0.021,0.313,0.67,0,138,109,-0.4,0.1
17700,107001,2021,1,CL,YAKULT,RP,4,0,0,0,0,0,0,0,,30,19,9,2,2,1,4,0,0,7,7,9.95,0,0.133,0.067,0.067,0.35,0.543,0,247,180,-0.3,-0.1
17701,107001,2022,1,CL,YAKULT,RP,1,0,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,81,0,0
17702,107003,2021,1,CL,HIROSHIMA,SP,17,4,7,0,0,0,0,0,0.364,432,303,95,13,40,1,67,0,0,47,43,3.83,17,0.155,0.093,0.03,0.272,0.756,2,110,125,0.8,0.2
17703,107003,2022,1,CL,HIROSHIMA,SP,9,2,2,0,0,0,0,0,0.5,188,131,46,2,13,1,21,0,0,19,19,3.92,8,0.112,0.069,0.011,0.293,0.717,0,108,103,0.3,0.5
17704,107003,2023,1,CL,HIROSHIMA,,9,3,1,0,0,0,0,0,0.75,199,135,52,9,11,2,44,0,0,28,25,4.96,,,,,,,,,,,
17705,107003,2024,1,CL,HIROSHIMA,,15,4,5,0,0,0,2,0,0.444,311,228,77,3,11,2,58,1,0,32,25,2.96,,,,,,,,,,,
17706,107003,2025,1,CL,HIROSHIMA,,7,2,4,0,0,0,0,0,0.333,152,111,37,0,4,1,28,0,0,16,15,3.62,,,,,,,,,,,
17707,107005,2021,1,PL,ORIX,RP,4,0,0,0,0,0,0,0,,16,11,4,1,1,0,3,0,0,3,3,7.36,0,0.188,0.063,0.063,0.273,0.556,0,200,153,-0.1,-0.1
17708,107005,2022,1,PL,ORIX,RP,44,1,0,3,22,23,0,0,1,166,132,22,1,10,2,42,0,0,3,3,0.61,0,0.253,0.06,0.006,0.196,0.951,2,18,60,2.4,1.3
17709,107005,2023,1,PL,ORIX,,49,3,5,1,21,24,0,0,0.375,193,139,37,4,12,5,42,1,0,17,14,2.7,,,,,,,,,,,
17710,107005,2024,1,PL,ORIX,,17,0,1,0,4,4,0,0,0,63,43,12,0,7,0,13,0,0,3,3,1.84,,,,,,,,,,,
17711,107005,2025,1,PL,ORIX,,14,0,0,0,0,0,0,0,0,55,39,12,1,6,0,11,0,0,3,3,2.08,,,,,,,,,,,
17712,107006,2021,1,PL,ORIX,SP,9,2,2,0,0,0,0,0,0.5,169,117,32,1,20,5,29,0,0,16,16,3.69,8,0.172,0.118,0.006,0.279,0.737,0,100,104,0.5,0.4
17713,107006,2022,1,PL,ORIX,SP,15,0,2,1,6,6,0,0,0,145,108,30,2,10,1,29,0,0,15,12,3,5,0.2,0.069,0.014,0.283,0.681,1,111,87,0.2,0.7
17714,107006,2023,1,PL,ORIX,,53,1,1,9,27,28,0,0,0.5,211,156,42,3,18,0,60,0,0,12,12,2.08,,,,,,,,,,,
17715,107006,2024,1,PL,ORIX,,7,0,1,0,0,0,0,0,0,28,19,7,0,3,0,2,0,0,1,1,1.35,,,,,,,,,,,
17716,107006,2025,1,PL,ORIX,,11,1,0,0,0,1,0,0,1,54,33,13,3,6,2,13,2,0,8,8,6.35,,,,,,,,,,,
17717,107007,2021,1,PL,SEIBU,SP,11,0,2,0,0,0,0,0,0,151,100,46,2,13,0,22,0,0,22,19,5.13,6,0.146,0.086,0.013,0.389,0.658,0,156,96,-0.5,0.5
17718,107008,2021,1,PL,RAKUTEN,RP,11,0,0,0,0,0,0,0,,45,32,9,0,4,1,16,0,0,7,7,5.91,0,0.356,0.089,0,0.375,0.5,0,157,43,-0.2,0.3
17719,107008,2022,1,PL,RAKUTEN,RP,1,0,0,0,0,0,0,0,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,87,0,0
17720,107011,2021,1,CL,DENA,SP,14,5,3,0,0,0,1,1,0.625,349,242,89,4,30,5,44,4,0,38,27,3.01,14,0.126,0.086,0.011,0.329,0.726,0,107,104,0.7,0.9
17721,107011,2022,1,CL,DENA,SP,23,6,8,0,0,1,0,0,0.429,420,277,100,8,35,9,54,5,0,59,50,4.87,18,0.129,0.083,0.019,0.312,0.64,1,153,121,-1.1,0.2
17722,107012,2021,1,CL,YAKULT,SP,13,6,2,0,0,0,0,0,0.75,279,206,60,9,23,2,69,0,0,29,26,3.41,13,0.247,0.082,0.032,0.302,0.773,0,95,99,1.1,0.9
17723,107012,2022,1,CL,YAKULT,SP,23,9,6,0,0,0,0,0,0.6,553,397,140,17,26,5,96,3,0,66,52,3.54,23,0.174,0.047,0.031,0.312,0.713,0,117,104,0.5,1.5
17724,107013,2021,1,CL,HANSHIN,SP,24,3,3,0,6,7,0,0,0.5,243,178,55,6,14,0,48,3,0,25,23,3.49,7,0.198,0.058,0.025,0.288,0.726,1,98,93,0.7,0.9
17725,107013,2022,1,CL,HANSHIN,RP,39,1,3,1,17,18,0,0,0.25,156,115,38,5,8,1,29,0,0,21,20,4.7,0,0.186,0.051,0.032,0.303,0.65,0,135,113,-0.5,0
17726,107014,2021,1,PL,LOTTE,SP,11,3,2,0,0,0,0,0,0.6,258,190,51,5,16,0,68,3,0,24,16,2.27,11,0.264,0.062,0.019,0.282,0.717,1,87,68,1.2,2
17727,107014,2022,1,PL,LOTTE,SP,20,9,4,0,0,0,2,1,0.692,490,388,80,7,23,7,173,4,1,31,29,2.02,20,0.353,0.047,0.014,0.268,0.788,2,61,48,4.3,5.3
17728,107015,2021,1,CL,HANSHIN,SP,2,1,1,0,0,0,0,0,0.5,34,24,4,0,7,0,2,0,0,3,3,3.38,2,0.059,0.206,0,0.167,0.727,0,87,149,0.2,-0.1
17729,107015,2022,1,CL,HANSHIN,SP,14,6,3,0,0,0,1,0,0.667,309,232,67,7,19,1,60,2,0,24,23,2.68,13,0.194,0.061,0.023,0.275,0.816,0,77,99,1.9,1
17730,107015,2023,1,CL,HANSHIN,,17,5,2,0,0,0,1,0,0.714,316,216,79,9,28,3,45,0,0,33,31,3.86,,,,,,,,,,,
17731,107015,2024,1,CL,HANSHIN,,4,0,1,0,0,0,0,0,0,28,19,5,0,3,0,0,0,0,2,2,2.7,,,,,,,,,,,
17732,107016,2021,1,PL,LOTTE,RP,10,0,0,0,0,0,0,0,,48,29,14,1,3,2,11,0,0,6,5,4.66,0,0.229,0.063,0.021,0.433,0.739,0,143,92,-0.1,0.1
17733,107016,2022,1,PL,LOTTE,RP,1,0,0,0,0,0,0,0,,5,2,2,0,1,0,1,0,0,2,2,27,0,0.2,0.2,0,0.667,0.333,0,757,111,-0.1,0
17734,107016,2023,1,PL,LOTTE,,38,2,3,1,8,10,0,0,0.4,172,117,41,3,18,1,42,3,0,25,23,5.26,,,,,,,,,,,
17735,107016,2024,1,PL,LOTTE,,43,3,1,3,18,21,0,0,0.75,169,126,27,1,13,5,37,2,0,8,8,1.71,,,,,,,,,,,
17736,107016,2025,1,PL,LOTTE,,10,1,1,0,4,4,0,0,0.5,51,37,11,0,2,0,10,0,0,4,3,2.13,,,,,,,,,,,
17737,107017,2021,1,CL,CHUNICHI,RP,9,0,0,0,0,0,0,0,,40,27,8,1,6,2,3,1,0,4,3,3,0,0.075,0.15,0.025,0.259,0.822,0,107,194,0,-0.2
17738,107018,2021,1,CL,CHUNICHI,RP,2,0,0,0,0,0,0,0,,10,6,1,0,3,0,2,1,0,1,1,4.5,0,0.2,0.3,0,0.2,0.75,0,120,157,0,0
17739,107018,2023,1,CL,CHUNICHI,,1,0,0,0,0,0,0,0,0,16,3,8,0,4,1,1,0,0,10,8,72,,,,,,,,,,,
17740,107018,2025,1,CL,CHUNICHI,,3,0,0,0,1,1,0,0,0,17,9,4,0,4,0,5,0,0,2,2,6,,,,,,,,,,,
17741,107019,2021,1,CL,HANSHIN,RP,39,2,3,0,10,12,0,0,0.4,169,117,31,4,24,2,38,4,0,18,16,3.69,0,0.225,0.142,0.024,0.281,0.759,4,107,114,0.1,0
17742,107019,2022,1,CL,HANSHIN,RP,1,0,0,0,0,0,0,0,,4,3,1,1,0,0,0,0,0,1,1,9,0,0,0,0.25,0,-1,0,247,567,0,-0.1
17743,107019,2023,1,CL,HANSHIN,,33,3,1,0,7,10,0,0,0.75,147,108,28,2,14,2,40,1,0,10,9,2.23,,,,,,,,,,,
17744,107019,2024,1,CL,HANSHIN,,9,1,3,0,0,0,1,0,0.25,121,87,25,2,10,0,23,2,0,11,9,2.76,,,,,,,,,,,
17745,107019,2025,1,CL,HANSHIN,,23,3,1,0,11,14,0,0,0.75,89,69,13,1,7,0,26,1,1,3,2,0.78,,,,,,,,,,,
17746,107020,2021,1,CL,HIROSHIMA,SP,1,0,1,0,0,0,0,0,0,15,8,3,0,5,0,2,1,0,3,3,10.13,1,0.133,0.333,0,0.429,0.625,0,265,202,-0.2,-0.1
17747,107021,2021,1,CL,HANSHIN,SP,2,0,1,0,0,0,0,0,0,30,16,9,3,5,0,0,1,0,10,10,16.88,2,0,0.167,0.1,0.286,0.408,0,434,347,-0.5,-0.4
17748,107021,2023,1,CL,HANSHIN,,22,10,6,0,1,1,2,1,0.625,532,432,92,9,15,1,137,0,0,30,28,1.75,,,,,,,,,,,
17749,107021,2024,1,CL,HANSHIN,,25,7,11,0,0,0,2,0,0.389,635,460,143,7,33,2,130,5,0,57,44,2.58,,,,,,,,,,,
17750,107021,2025,1,CL,HANSHIN,,10,7,1,0,0,0,2,2,0.875,270,214,52,2,7,1,55,1,1,13,13,1.63,,,,,,,,,,,
17751,107022,2021,1,PL,SOFTBANK,SP,6,3,1,0,0,0,1,1,0.75,150,120,22,3,13,3,38,0,0,10,9,2.03,6,0.253,0.087,0.02,0.211,0.828,0,60,88,1.4,0.7
17752,107022,2022,1,PL,SOFTBANK,SP,23,5,6,0,1,1,1,1,0.455,409,300,82,13,32,4,80,2,0,46,44,3.96,16,0.196,0.078,0.032,0.251,0.721,2,119,117,0.3,0.4
17753,107023,2021,1,CL,HANSHIN,RP,3,0,0,0,0,0,0,0,,21,9,10,0,2,0,2,2,0,7,6,18,0,0.095,0.095,0,0.667,0.417,0,540,96,-0.4,0
17754,107023,2022,1,CL,HANSHIN,RP,59,2,3,0,43,45,0,0,0.4,221,174,38,1,12,0,67,2,0,7,7,1.09,0,0.303,0.054,0.005,0.27,0.885,0,30,47,3.1,2.5
17755,107023,2023,1,CL,HANSHIN,,15,0,2,8,3,3,0,0,0,67,42,15,3,8,0,15,0,0,8,7,4.4,,,,,,,,,,,
17756,107023,2025,1,CL,HANSHIN,,14,2,0,0,7,9,0,0,1,52,40,7,0,6,0,11,1,0,0,0,0,,,,,,,,,,,
17757,107024,2021,1,PL,SOFTBANK,RP,12,0,0,0,0,0,0,0,,88,69,12,1,10,2,13,0,0,6,6,2.35,0,0.148,0.114,0.011,0.183,0.796,0,62,110,0.4,0
17758,107024,2022,1,PL,SOFTBANK,SP,21,7,6,0,0,2,2,2,0.538,409,304,88,8,28,4,70,1,1,37,33,2.93,15,0.171,0.068,0.02,0.27,0.763,0,94,102,1.5,1.2
17759,107024,2023,1,PL,SOFTBANK,,17,5,7,0,0,0,2,1,0.417,427,313,86,11,35,6,76,1,0,36,34,2.92,,,,,,,,,,,
17760,107024,2024,1,PL,SOFTBANK,,20,8,4,0,0,0,0,0,0.667,481,366,84,10,29,10,77,0,0,34,34,2.5,,,,,,,,,,,
17761,107024,2025,1,PL,SOFTBANK,,9,3,3,0,0,0,0,0,0.5,213,154,38,4,18,3,32,0,0,16,15,2.61,,,,,,,,,,,
17762,107025,2021,1,PL,NIPPON-HAM,SP,11,4,3,0,0,0,0,0,0.571,224,165,39,3,23,3,47,1,0,16,15,2.45,10,0.21,0.103,0.013,0.25,0.806,0,69,94,1.6,0.9
17763,107025,2022,1,PL,NIPPON-HAM,SP,3,1,2,0,0,0,0,0,0.333,52,32,16,1,4,1,4,2,0,12,12,10.13,3,0.077,0.077,0.019,0.375,0.459,0,291,139,-0.6,-0.1
17764,107026,2021,1,PL,SEIBU,SP,17,4,4,0,2,2,0,0,0.5,232,165,43,3,30,3,33,4,0,24,21,3.44,9,0.142,0.129,0.013,0.247,0.724,0,103,117,0.5,0.2
17765,107026,2022,1,PL,SEIBU,SP,3,1,1,0,0,0,0,0,0.5,67,40,15,1,11,1,6,2,0,11,9,6.08,3,0.09,0.164,0.015,0.311,0.625,0,214,165,-0.4,-0.2
17766,107026,2023,1,PL,SEIBU,,2,1,0,0,0,0,0,0,1,42,33,7,0,5,0,4,0,0,1,1,0.82,,,,,,,,,,,
17767,107026,2024,1,PL,SEIBU,,14,3,4,0,0,0,0,0,0.429,366,262,81,5,27,5,50,1,0,26,26,2.67,,,,,,,,,,,
17768,107026,2025,1,PL,SEIBU,,8,3,3,0,0,0,0,0,0.5,204,147,40,3,15,2,29,2,0,18,15,2.74,,,,,,,,,,,
17769,107027,2021,1,PL,SEIBU,SP,5,0,0,0,0,0,0,0,,46,26,13,1,8,1,4,0,0,9,8,8.31,2,0.087,0.174,0.022,0.387,0.631,0,246,171,-0.4,-0.2
17770,107027,2022,1,PL,SEIBU,RP,37,3,0,0,5,8,0,0,1,135,89,29,0,18,4,24,1,0,11,10,3.03,0,0.178,0.133,0,0.341,0.784,1,96,102,0.2,0.2
17771,107027,2023,1,PL,SEIBU,,21,0,1,0,4,4,0,0,0,83,61,14,0,8,1,13,0,0,5,2,0.87,,,,,,,,,,,
17772,107028,2021,1,PL,SEIBU,RP,29,0,1,0,4,4,0,0,0,114,81,19,1,16,1,22,0,0,7,7,2.33,0,0.193,0.14,0.009,0.269,0.838,0,61,102,0.6,0.1
17773,107028,2022,1,PL,SEIBU,RP,60,4,4,1,31,35,0,0,0.5,218,168,34,1,17,5,40,4,0,13,11,1.77,0,0.183,0.078,0.005,0.229,0.788,1,60,85,1.8,0.9
17774,107028,2023,1,PL,SEIBU,,23,0,2,1,5,5,0,0,0,75,51,12,1,14,0,13,0,0,4,4,2.12,,,,,,,,,,,
17775,107028,2024,1,PL,SEIBU,,29,1,1,0,6,7,0,0,0.5,131,87,34,1,14,1,13,0,0,18,17,5.28,,,,,,,,,,,
17776,107028,2025,1,PL,SEIBU,,5,0,0,0,0,0,0,0,0,25,16,7,0,2,1,3,0,0,0,0,0,,,,,,,,,,,
17777,107029,2021,1,CL,HIROSHIMA,RP,33,0,0,0,11,11,0,0,,98,65,21,0,13,2,21,0,1,11,11,4.57,0,0.214,0.133,0,0.356,0.694,0,120,88,-0.1,0.3
17778,107030,2021,1,CL,YOMIURI,RP,3,0,0,0,0,0,0,0,,12,9,3,0,1,0,0,0,0,0,0,0,0,0,0.083,0,0.273,1,0,0,106,0.1,0
17779,107030,2022,1,CL,YOMIURI,RP,14,1,0,0,0,1,0,0,1,104,66,33,6,6,1,15,1,0,17,16,6.55,0,0.144,0.058,0.058,0.36,0.728,0,185,157,-0.7,-0.5
17780,107030,2025,1,CL,YOMIURI,,2,0,1,0,0,0,0,0,0,12,7,3,0,1,0,0,0,0,1,1,3.38,,,,,,,,,,,
17781,107033,2021,1,PL,RAKUTEN,SP,3,0,0,0,0,0,0,0,,28,20,6,1,1,1,6,0,0,2,1,1.35,1,0.214,0.036,0.036,0.263,0.909,0,72,109,0.1,0
17782,107033,2022,1,PL,RAKUTEN,SP,2,0,0,0,0,0,0,0,,30,19,8,2,4,0,9,0,0,5,5,7.11,1,0.3,0.133,0.067,0.429,0.761,0,200,173,-0.2,-0.1
17783,107035,2021,1,PL,ORIX,RP,1,0,0,0,0,0,0,0,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,0,0,83,0,0
17784,107035,2024,1,CL,DENA,,29,3,0,1,5,6,0,0,1,250,171,65,3,13,6,36,0,0,30,28,4.42,,,,,,,,,,,
17785,107035,2025,1,CL,DENA,,11,0,0,0,1,1,0,0,0,43,24,10,0,6,1,9,0,0,4,3,3.24,,,,,,,,,,,
17786,107038,2021,1,PL,ORIX,SP,6,0,1,0,0,0,0,0,0,73,51,15,4,8,1,14,0,1,13,13,6.88,3,0.192,0.11,0.055,0.239,0.598,0,187,165,-0.5,-0.3
17787,107040,2021,1,PL,ORIX,RP,5,1,1,0,1,2,0,0,0.5,45,27,13,4,4,1,7,2,0,11,11,11,1,0.156,0.089,0.089,0.321,0.565,0,298,232,-0.8,-0.6
17788,107040,2022,1,PL,ORIX,RP,8,0,1,0,2,2,0,0,0,66,41,18,1,8,0,11,0,0,11,10,6.59,1,0.167,0.121,0.015,0.395,0.61,0,213,118,-0.6,0
17789,107045,2021,1,CL,CHUNICHI,RP,10,0,0,0,0,0,0,0,,58,36,11,0,9,3,15,2,0,4,4,3,0,0.259,0.155,0,0.367,0.826,0,80,100,0.1,0.1
17790,107045,2022,1,CL,CHUNICHI,RP,30,1,0,0,0,1,0,0,1,133,91,29,4,14,3,23,1,0,9,9,2.67,0,0.173,0.105,0.03,0.291,0.916,1,75,142,0.4,-0.4
17791,107048,2021,1,PL,SEIBU,RP,4,0,0,0,1,1,0,0,,13,12,1,0,2,0,2,0,0,0,0,0,0,0.154,0.154,0,0.111,1,0,0,98,0.2,0
17792,107048,2022,1,PL,SEIBU,RP,6,0,0,0,0,0,0,0,,25,17,5,0,4,0,0,0,0,5,4,6.35,0,0,0.16,0,0.263,0.444,0,229,157,-0.2,-0.1
17793,107048,2023,1,PL,SEIBU,,10,0,0,0,0,0,0,0,0,50,30,14,0,8,0,5,2,1,8,6,5.4,,,,,,,,,,,
17794,107052,2021,1,CL,HIROSHIMA,SP,1,0,0,0,0,0,0,0,,20,11,6,0,2,0,6,1,0,6,4,9.82,1,0.3,0.1,0,0.545,0.25,0,385,52,-0.3,0.2
17795,107052,2022,1,CL,HIROSHIMA,RP,1,0,0,0,0,0,0,0,,5,3,2,0,1,0,0,0,0,1,1,9,0,0,0.2,0,0.5,0.667,0,249,167,0,0
17796,107054,2022,1,PL,LOTTE,RP,49,3,3,3,24,27,0,0,0.5,194,138,34,2,20,5,63,3,0,19,18,3.52,0,0.325,0.103,0.01,0.314,0.712,1,104,69,0.2,1.3
17797,107054,2025,1,PL,LOTTE,,14,1,3,1,4,5,0,0,0.25,54,37,11,2,5,0,13,1,0,6,6,4.26,,,,,,,,,,,
17798,107058,2022,1,CL,HANSHIN,RP,34,3,2,3,5,8,0,0,0.6,128,98,25,2,5,2,46,0,0,12,12,3.31,0,0.359,0.039,0.016,0.324,0.685,0,91,51,0.4,1.1
17799,107058,2023,1,CL,HANSHIN,,27,1,0,1,8,9,0,0,1,118,78,22,1,16,1,28,3,0,7,5,1.71,,,,,,,,,,,
17800,107058,2024,1,CL,YOMIURI,,52,2,2,1,20,22,0,0,0.5,183,141,24,5,19,0,54,0,0,10,8,1.53,,,,,,,,,,,
17801,107058,2025,1,CL,YOMIURI,,17,1,1,0,2,3,0,0,0.5,66,45,11,4,9,0,17,0,0,9,9,5.28,,,,,,,,,,,
