playerID,birthYear,birthMonth,birthDay,birthCountry,nameLast,nameFirst,nameFull,height,weight,bats,throws,Position
106181,1988,10,6,Japan,Oyama,Satoshi,Satoshi Oyama,66,152,L,L,Pitcher
106182,1991,5,1,Japan,Nishimiya,Yusuke,Yusuke Nishimiya,71,176,L,L,Pitcher
106183,1983,10,31,Mexico,Mendoza,Luis,Luis Mendoza,75,245,R,R,Pitcher
106184,1989,3,21,Japan,Akiyoshi,Ryo,Ryo Akiyoshi,72,179,R,R,Pitcher
106185,1994,3,5,Cuba,Mendoza,Hector,Hector Mendoza,75,176,R,R,Pitcher
106186,1991,6,17,Japan,Osera,Daichi,Daichi Osera,74,194,R,R,Pitcher
106187,1991,6,19,Japan,Iwazaki,Suguru,Suguru Iwazaki,73,194,L,L,Pitcher
106188,1991,9,6,Japan,Koseki,Shota,Shota Koseki,71,179,R,R,Catcher
106189,1994,2,6,Japan,Uwasawa,Naoyuki,Naoyuki Uwasawa,74,198,R,R,Pitcher
106190,1995,10,30,Japan,Matsui,Yuki,Yuki Matsui,69,163,L,L,Pitcher
106191,1994,8,19,Japan,Mori,Yudai,Yudai Mori,72,163,L,L,Pitcher
106192,1995,2,28,Japan,Wakamatsu,Shunta,Shunta Wakamatsu,70,165,R,R,Pitcher
106193,1987,8,11,Japan,Sobue,Daisuke,Daisuke Sobue,69,165,L,R,Pitcher
106194,1989,7,22,Japan,Urano,Hiroshi,Hiroshi Urano,70,154,R,R,Pitcher
106195,1983,11,14,Venezuela,Moscoso,Guillermo,Guillermo Moscoso,73,201,R,R,Pitcher
106196,1989,9,24,Japan,Yoshida,Kazumasa,Kazumasa Yoshida,75,212,L,R,Pitcher
106197,1981,12,20,United States,Narveson,Chris,Chris Narveson,75,205,L,L,Pitcher
106198,1983,10,13,United States,Seddon,Chris,Chris Seddon,76,220,L,L,Pitcher
106199,1991,10,25,Japan,Miki,Ryo,Ryo Miki,69,172,R,R,Shortstop
106200,1991,6,4,Japan,Minei,Hiroki,Hiroki Minei,69,187,B,R,Catcher
106201,1987,7,7,Japan,Tsuruoka,Kenjiro,Kenjiro Tsuruoka,70,192,R,R,Catcher
106202,1989,3,29,Dominican Republic,Rosario,Rainel,Rainel Rosario,73,220,R,R,Left fielder
106203,1989,10,27,Japan,Aihara,Kazutomo,Kazutomo Aihara,73,159,L,L,Pitcher
106204,1991,3,17,Japan,Matsui,Hyuma,Hyuma Matsui,71,203,R,R,Shortstop
106205,1994,8,4,Japan,Hamada,Tatsuro,Tatsuro Hamada,73,205,L,L,Pitcher
106206,1986,4,4,United States,Carter,Anthony,Anthony Carter,77,216,L,R,Pitcher
106207,1987,8,28,Japan,Mantani,Kohei,Kohei Mantani,73,172,L,R,Pitcher
106208,1989,6,28,Japan,Umeda,Naomichi,Naomichi Umeda,73,198,L,R,Right fielder
106209,1986,9,21,United States,Phillips,Zach,Zach Phillips,72,190,L,L,Pitcher
106210,1992,1,8,Japan,Mori,Yuito,Yuito Mori,69,220,R,R,Pitcher
106211,1990,1,1,Japan,Tsuchida,Mizuki,Mizuki Tsuchida,71,198,R,R,Pitcher
106212,1980,4,8,Cuba,Cepeda,Frederich,Frederich Cepeda,70,205,B,R,Left fielder
106213,1985,12,2,Venezuela,Mejia,Ernesto,Ernesto Mejia,78,260,R,R,First baseman
106214,1991,4,23,Japan,Iwahashi,Keiji,Keiji Iwahashi,73,185,L,L,Pitcher
106215,1989,6,30,Japan,Okada,Masatoshi,Masatoshi Okada,68,176,R,R,Catcher
106216,1989,10,24,Dominican Republic,Abreu,Abner,Abner Abreu,75,187,R,R,Right fielder
106217,1991,6,21,Japan,Shoji,Hayato,Hayato Shoji,69,168,L,R,Pinch Hitter
106218,1982,11,4,Australia,Blackley,Travis,Travis Blackley,75,190,L,L,Pitcher
106219,1994,1,6,Japan,Otosaka,Tomo,Tomo Otosaka,72,183,L,R,Center fielder
106220,1988,9,30,Japan,Fujii,Ryota,Ryota Fujii,69,161,L,R,Third baseman
106221,1992,11,5,Japan,Kai,Takuya,Takuya Kai,67,168,R,R,Catcher
106222,1984,6,9,Cuba,Gurriel,Yulieski,Yulieski Gurriel,72,196,R,R,Second baseman
106223,1986,11,1,Dominican Republic,Cruz,Rhiner,Rhiner Cruz,72,216,R,R,Pitcher
106224,1990,11,27,Japan,Iida,Yuya,Yuya Iida,74,203,L,L,Pitcher
106225,1979,11,21,Cuba,Canizares,Barbaro,Barbaro Canizares,75,240,R,R,Designated hitter
106226,1995,6,16,Japan,Suzuki,Shota,Shota Suzuki,72,165,R,R,Pitcher
106227,1994,5,11,Japan,Takahashi,Hiroki,Hiroki Takahashi,71,196,R,R,Left fielder
106228,1986,6,3,United States,Lutz,Zach,Zach Lutz,72,214,R,R,Third baseman
106229,1991,11,23,Japan,Yamakawa,Hotaka,Hotaka Yamakawa,69,227,R,R,First baseman
106230,1991,12,11,Japan,Hakumura,Akihiro,Akihiro Hakumura,74,183,L,R,Pitcher
106231,1986,3,12,United States,Butler,Joey,Joey Butler,74,220,R,R,Left fielder
106232,1988,11,22,Japan,Ikenouchi,Ryosuke,Ryosuke Ikenouchi,69,163,R,R,Pitcher
106233,1990,10,29,Taiwan,Chen,Kuanyu,Kuanyu Chen,70,165,L,L,Pitcher
106234,1988,10,12,Japan,Yamamoto,Shoya,Shoya Yamamoto,71,198,L,L,Pitcher
106235,1986,6,17,Cuba,Despaigne,Alfredo,Alfredo Despaigne,69,209,R,R,Designated hitter
106236,1990,12,23,Japan,Inomoto,Kentaro,Kentaro Inomoto,72,209,R,R,First baseman
106237,1995,8,8,Japan,Mori,Tomoya,Tomoya Mori,67,187,L,R,Catcher
106238,1989,7,23,Japan,Tsukada,Masayoshi,Masayoshi Tsukada,70,183,R,R,Pinch Hitter
106239,1991,9,17,Japan,Omine,Shota,Shota Omine,71,172,R,R,Third baseman
106240,1986,1,30,United States,Evans,Nick,Nick Evans,74,218,R,R,First baseman
106241,1991,9,5,Japan,Iwasada,Yuta,Yuta Iwasada,72,190,L,L,Pitcher
106242,1995,5,11,Japan,Konno,Ryuta,Ryuta Konno,70,192,R,R,Pitcher
106243,1985,8,8,United States,Heath,Deunte,Deunte Heath,76,247,R,R,Pitcher
106244,1994,5,17,Japan,Mizowaki,Hayato,Hayato Mizowaki,70,174,L,R,Second baseman
106245,1991,4,10,Japan,Yokoyama,Takaaki,Takaaki Yokoyama,70,187,R,R,Pitcher
106246,1990,12,4,Japan,Furumoto,Takeru,Takeru Furumoto,69,192,L,R,Pinch Hitter
106247,1992,2,25,Japan,Sugiura,Toshihiro,Toshihiro Sugiura,75,194,R,R,Pitcher
106248,1994,4,15,Japan,Shimotsuma,Takahiro,Takahiro Shimotsuma,73,187,R,R,Catcher
106249,1994,7,23,Japan,Aiuchi,Makoto,Makoto Aiuchi,73,165,R,R,Pitcher
106250,1984,9,15,Netherlands,Van Mil,Loek,Loek Van Mil,85,227,R,R,Pitcher
106251,1995,9,8,Japan,Furukawa,Yuri,Yuri Furukawa,70,190,R,R,Pitcher
106252,1995,5,30,Japan,Uchida,Yasuhito,Yasuhito Uchida,73,190,R,R,First baseman
106253,1993,2,27,Japan,Hamaya,Kodai,Kodai Hamaya,73,198,L,L,Pitcher
106254,1995,4,30,Japan,Watanabe,Ryo,Ryo Watanabe,70,190,R,R,Second baseman
106255,1995,4,3,Japan,Kishisato,Ryosuke,Ryosuke Kishisato,71,168,L,R,Right fielder
106256,1995,7,20,Japan,Ishikawa,Ryo,Ryo Ishikawa,71,192,R,R,Catcher
106257,1995,6,28,Japan,Sekine,Taiki,Taiki Sekine,68,172,L,L,Center fielder
106258,1990,2,14,Japan,Oshima,Takumi,Takumi Oshima,70,209,L,R,Pinch Hitter
106259,1981,4,28,Cuba,Herrera,Yoslan,Yoslan Herrera,74,216,R,R,Pitcher
106260,1981,6,12,Dominican Republic,Nanita,Ricardo,Ricardo Nanita,72,205,L,L,Left fielder
106261,1983,1,27,United States,Zagurski,Mike,Mike Zagurski,72,240,L,L,Pitcher
106262,1983,9,2,United States,Sanchez,Gaby,Gaby Sanchez,73,236,R,R,First baseman
106263,1984,1,30,United States,Hermida,Jeremy,Jeremy Hermida,76,220,L,R,Designated hitter
106264,1984,6,14,Venezuela,Guzman,Jesus,Jesus Guzman,73,201,R,R,First baseman
106265,1985,2,13,United States,Ondrusek,Logan,Logan Ondrusek,80,229,R,R,Pitcher
106266,1987,1,16,United States,Wheeler,Zelous,Zelous Wheeler,70,220,R,R,Third baseman
106267,1987,9,11,United States,Laird,Brandon,Brandon Laird,73,216,R,R,Third baseman
106268,1991,1,7,Japan,Kuramoto,Toshihiko,Toshihiko Kuramoto,71,187,L,R,Shortstop
106269,1993,1,28,Japan,Noma,Takayoshi,Takayoshi Noma,71,183,L,R,Center fielder
106270,1993,1,31,Japan,Yamashita,Koki,Koki Yamashita,69,187,L,R,Second baseman
106271,1977,11,27,Cuba,Valdes,Raul,Raul Valdes,71,209,L,L,Pitcher
106272,1984,10,14,United States,Johnson,Kris,Kris Johnson,76,207,L,L,Pitcher
106273,1986,10,1,United States,Poreda,Aaron,Aaron Poreda,78,240,L,L,Pitcher
106274,1986,10,21,Japan,Segawa,Hayao,Hayao Segawa,70,185,L,L,Pitcher
106275,1992,4,17,Japan,Fukuda,Masayoshi,Masayoshi Fukuda,69,168,R,R,Center fielder
106276,1992,10,2,Japan,Yamasaki,Yasuaki,Yasuaki Yamasaki,70,188,R,R,Pitcher
106277,1992,10,17,Japan,Tone,Chiaki,Chiaki Tone,69,220,L,L,Pitcher
106278,1994,5,26,Japan,Mima,Yuki,Yuki Mima,69,198,R,R,Third baseman
106279,1995,11,13,Japan,Hijii,Ryuzo,Ryuzo Hijii,71,194,L,R,Left fielder
106280,1983,11,7,Dominican Republic,Vasquez,Esmerling,Esmerling Vasquez,73,198,R,R,Pitcher
106281,1984,9,25,Venezuela,Garate,Victor,Victor Garate,73,209,L,L,Pitcher
106282,1988,10,15,Japan,Kamezawa,Kyohei,Kyohei Kamezawa,69,170,L,R,Second baseman
106283,1988,11,26,Japan,Irino,Takahiro,Takahiro Irino,70,172,L,R,Pitcher
106284,1989,3,23,South Korea,Lee,Dae-Eun,Dae-Eun Lee,74,190,L,R,Pitcher
106285,1989,7,13,Japan,Takagi,Hayato,Hayato Takagi,70,198,R,R,Pitcher
106286,1989,11,4,Japan,Iryo,Masataka,Masataka Iryo,69,181,L,R,Right fielder
106287,1990,9,9,Japan,Ishizaki,Tsuyoshi,Tsuyoshi Ishizaki,72,201,R,R,Pitcher
106288,1992,2,2,Taiwan,Chun-Lin,Kuo,Kuo Chun-Lin,69,168,R,R,Pitcher
106289,1992,5,28,Japan,Nakamura,Shogo,Shogo Nakamura,71,194,R,R,Second baseman
106290,1992,9,9,Japan,Yamasaki,Sachiya,Sachiya Yamasaki,74,202,L,L,Pitcher
106291,1984,8,7,United States,LeBlanc,Wade,Wade LeBlanc,74,216,L,L,Pitcher
106292,1988,8,23,United States,Mikolas,Miles,Miles Mikolas,77,220,R,R,Pitcher
106293,1990,8,2,Japan,Nishino,Masahiro,Masahiro Nishino,66,157,L,R,Second baseman
106294,1993,2,14,Japan,Shimamoto,Hiroya,Hiroya Shimamoto,69,161,L,L,Pitcher
106295,1993,3,12,Japan,Egoshi,Taiga,Taiga Egoshi,72,179,R,R,Center fielder
106296,1995,9,14,Japan,Taguchi,Kazuto,Kazuto Taguchi,67,183,L,L,Pitcher
106297,1993,2,25,Japan,Kaneko,Takeshi,Takeshi Kaneko,74,198,R,R,Pitcher
106298,1984,2,15,United States,Schierholtz,Nate,Nate Schierholtz,74,214,L,R,Right fielder
106299,1992,4,13,Brazil,Fernando,Luciano,Luciano Fernando,69,174,R,R,Left fielder
106300,1992,10,1,Japan,Hamada,Tomohiro,Tomohiro Hamada,72,176,L,L,Pitcher
106301,1991,7,9,Japan,Katsura,Iori,Iori Katsura,73,198,R,R,Catcher
106302,1991,4,1,Japan,Tomonaga,Shota,Shota Tomonaga,67,168,L,R,Pinch Hitter
106303,1990,6,1,Japan,Takagi,Ban,Ban Takagi,71,176,R,R,Pitcher
106304,1992,4,2,Japan,Tanaka,Eisuke,Eisuke Tanaka,71,165,R,R,Pitcher
106305,1995,10,4,Japan,Wakatsuki,Kenya,Kenya Wakatsuki,71,194,R,R,Catcher
106306,1987,6,24,Dominican Republic,Francisco,Juan,Juan Francisco,74,245,L,R,First baseman
106307,1991,6,5,Japan,Takanashi,Hirotoshi,Hirotoshi Takanashi,74,198,R,R,Pitcher
106308,1993,2,26,Japan,Kazahari,Ren,Ren Kazahari,72,194,R,R,Pitcher
106309,1996,6,21,Japan,Asama,Daiki,Daiki Asama,72,181,L,R,Center fielder
106310,1993,1,18,Thailand,Sano,Yasuo,Yasuo Sano,70,198,L,L,Pitcher
106311,1994,10,13,Japan,Otsuka,Takahito,Takahito Otsuka,69,154,L,L,Pitcher
106312,1984,12,16,Puerto Rico,Santiago,Mario,Mario Santiago,74,209,R,R,Pitcher
106313,1992,8,11,Japan,Arihara,Kohei,Kohei Arihara,74,209,R,R,Pitcher
106314,1991,2,10,Japan,Sugiyama,Shota,Shota Sugiyama,68,176,R,R,Catcher
106315,1988,1,19,United States,Mejia,Miguel,Miguel Mejia,74,216,R,R,Pitcher
106316,1994,2,21,Japan,Yokoyama,Yuya,Yuya Yokoyama,72,185,L,L,Pitcher
106317,1995,8,1,Japan,Uebayashi,Seiji,Seiji Uebayashi,72,185,L,R,Right fielder
106318,1983,2,27,United States,Seratelli,Anthony,Anthony Seratelli,70,190,B,R,Right fielder
106319,1991,3,28,Japan,Iida,Tetsuya,Tetsuya Iida,72,176,L,L,Pitcher
106320,1988,8,17,Australia,Dening,Mitch,Mitch Dening,74,201,L,R,Left fielder
106321,1994,7,29,Japan,Hojo,Fumiya,Fumiya Hojo,70,174,R,R,Shortstop
106322,1992,4,29,Japan,Kato,Takuma,Takuma Kato,69,168,R,R,Catcher
106323,1989,11,27,Japan,Uematsu,Masatomo,Masatomo Uematsu,72,183,L,L,Pitcher
106324,1994,8,11,Japan,Tsuji,Harutomo,Harutomo Tsuji,71,181,L,R,Second baseman
106325,1985,5,22,Netherlands,van den Hurk,Rick,Rick van den Hurk,77,231,R,R,Pitcher
106326,1995,7,20,Japan,Sunada,Yoshiki,Yoshiki Sunada,71,187,L,L,Pitcher
106327,1989,7,27,Japan,Ito,Ryota,Ryota Ito,76,203,L,L,Designated hitter
106328,1993,7,9,Japan,Nomura,Ryosuke,Ryosuke Nomura,74,187,R,R,Pitcher
106329,1985,9,7,United States,Lively,Mitch,Mitch Lively,78,249,R,R,Pitcher
106330,1989,3,23,Japan,Endo,Issei,Issei Endo,72,183,L,R,Shortstop
106331,1990,6,21,Japan,Fukuchi,Motoharu,Motoharu Fukuchi,71,196,L,L,Pitcher
106332,1989,9,7,Japan,Kato,Masashi,Masashi Kato,68,157,R,R,Pitcher
106333,1992,8,7,Japan,Yabuta,Kazuki,Kazuki Yabuta,74,187,R,R,Pitcher
106334,1992,12,20,Japan,Tonosaki,Shuta,Shuta Tonosaki,70,181,R,R,Second baseman
106335,1991,8,3,Japan,Fukukura,Kentaro,Kentaro Fukukura,70,165,R,R,Pitcher
106336,1993,3,1,Japan,Ishida,Kenta,Kenta Ishida,71,187,L,L,Pitcher
106337,1987,6,3,Japan,Aizawa,Susumu,Susumu Aizawa,68,154,L,R,Pitcher
106338,1986,8,4,United States,Castellanos,Alex,Alex Castellanos,72,201,R,R,Left fielder
106339,1986,5,31,Australia,Naylor,Drew,Drew Naylor,77,231,R,R,Pitcher
106340,1997,2,3,Japan,Takahashi,Kona,Kona Takahashi,74,215,R,R,Pitcher
106341,1989,11,4,Japan,Oda,Yuya,Yuya Oda,68,165,L,R,Right fielder
106342,1994,11,3,Japan,Yamamoto,Masashi,Masashi Yamamoto,68,172,L,R,Pitcher
106343,1993,6,21,Japan,Kitagawa,Rintaro,Rintaro Kitagawa,73,181,L,R,Left fielder
106344,1996,10,23,Japan,Ono,Fumiya,Fumiya Ono,69,172,R,R,Pitcher
106345,1987,4,2,Japan,Terada,Tetsuya,Tetsuya Terada,72,203,R,R,Pitcher
106346,1996,6,30,Japan,Okamoto,Kazuma,Kazuma Okamoto,73,220,R,R,Third baseman
106347,1982,5,5,Mexico,Murillo,Agustin,Agustin Murillo,75,194,R,R,Third baseman
106348,1985,11,15,United States,Below,Duane,Duane Below,75,220,L,L,Pitcher
106349,1992,10,24,Japan,Shimabukuro,Yosuke,Yosuke Shimabukuro,69,168,L,L,Pitcher
106350,1987,11,16,Dominican Republic,Perez,Nelson,Nelson Perez,75,225,L,R,Right fielder
106351,1990,4,5,Japan,Sakayori,Seiichi,Seiichi Sakayori,71,161,L,L,Pitcher
106352,1996,8,8,Japan,Takahama,Yuto,Yuto Takahama,72,196,R,R,First baseman
106353,1997,2,5,Japan,Suzuki,Yu,Yu Suzuki,71,183,R,R,Pitcher
106354,1996,5,22,Japan,Shimizu,Yushi,Yushi Shimizu,73,196,R,R,Catcher
106355,1995,8,1,Japan,Futaki,Kota,Kota Futaki,75,187,R,R,Pitcher
106356,1996,11,4,Japan,Anraku,Tomohiro,Tomohiro Anraku,73,192,L,R,Pitcher
106357,1980,11,22,United States,Gomes,Jonny,Jonny Gomes,73,229,R,R,Designated hitter
106358,1981,6,21,United States,Jones,Garrett,Garrett Jones,77,236,L,L,Left fielder
106359,1984,2,18,United States,Bogusevic,Brian,Brian Bogusevic,75,214,L,L,Center fielder
106360,1985,1,20,Dominican Republic,Perez,Luis,Luis Perez,72,214,L,L,Pitcher
106361,1985,8,20,United States,Hague,Matt,Matt Hague,75,225,R,R,Third baseman
106362,1985,9,30,Canada,Romak,Jamie,Jamie Romak,74,220,R,R,Right fielder
106363,1986,2,25,United States,Cordier,Erik,Erik Cordier,75,220,R,R,Pitcher
106364,1986,10,21,Taiwan,Lee,Chen-Chang,Chen-Chang Lee,71,190,R,R,Pitcher
106365,1987,4,21,United States,Morel,Brent,Brent Morel,73,220,R,R,First baseman
106366,1989,3,10,Cuba,Viciedo,Dayan,Dayan Viciedo,73,238,R,R,First baseman
106367,1990,4,11,Japan,Tobashira,Yasutaka,Yasutaka Tobashira,70,198,L,R,Catcher
106368,1991,3,28,Brazil,Nakaoshi,Osukaru,Osukaru Nakaoshi,72,165,L,L,Pitcher
106369,1993,4,18,Japan,Takayama,Shun,Shun Takayama,71,190,L,R,Left fielder
106370,1993,5,27,Japan,Yokoo,Toshitake,Toshitake Yokoo,70,209,R,R,Third baseman
106371,1993,7,15,Japan,Yoshida,Masataka,Masataka Yoshida,68,187,L,R,Left fielder
106372,1993,12,16,Japan,Shibata,Tatsuhiro,Tatsuhiro Shibata,66,150,L,R,Second baseman
106373,1994,2,14,Japan,Mogi,Eigoro,Eigoro Mogi,67,165,L,R,Shortstop
106374,1995,6,9,Japan,Yokota,Shintaro,Shintaro Yokota,74,207,L,L,Center fielder
106375,1997,7,21,Japan,Okoye,Louis,Louis Okoye,73,198,R,R,Center fielder
106376,1983,10,6,Dominican Republic,Liz,Radhames,Radhames Liz,74,201,R,R,Pitcher
106377,1984,4,18,Dominican Republic,Mateo,Marcos,Marcos Mateo,73,220,R,R,Pitcher
106378,1986,6,2,United States,Martin,Chris,Chris Martin,80,216,R,R,Pitcher
106379,1986,12,8,Dominican Republic,Norberto,Jordan,Jordan Norberto,72,194,L,L,Pitcher
106380,1987,10,27,United States,Jackson,Jay,Jay Jackson,73,194,R,R,Pitcher
106381,1990,11,14,Japan,Akama,Ken,Ken Akama,71,192,R,R,Pitcher
106382,1991,5,29,Japan,Kondo,Taisuke,Taisuke Kondo,70,176,R,R,Pitcher
106383,1991,6,6,Japan,Ishibashi,Ryota,Ryota Ishibashi,69,170,L,R,Pitcher
106384,1992,6,3,Japan,Kato,Takayuki,Takayuki Kato,72,192,L,L,Pitcher
106385,1992,6,16,Japan,Fuku,Hiroto,Hiroto Fuku,71,216,L,L,Pitcher
106386,1993,4,17,Japan,Shigenobu,Shinnosuke,Shinnosuke Shigenobu,68,163,L,R,Left fielder
106387,1994,12,10,Japan,Nishikawa,Ryoma,Ryoma Nishikawa,69,176,L,R,Center fielder
106388,1979,7,31,United States,Van Hekken,Andy,Andy Van Hekken,76,198,R,L,Pitcher
106389,1984,12,5,United States,Lueke,Josh,Josh Lueke,76,225,R,R,Pitcher
106390,1993,7,19,Japan,Hara,Juri,Juri Hara,71,174,R,R,Pitcher
106391,1993,9,1,Japan,Imanaga,Shota,Shota Imanaga,70,183,L,L,Pitcher
106392,1987,11,1,United States,Bass,Anthony,Anthony Bass,74,198,R,R,Pitcher
106393,1989,6,28,Japan,Mizuguchi,Daichi,Daichi Mizuguchi,64,154,L,R,Pinch Hitter
106394,1992,3,12,Japan,Yokoyama,Hiroki,Hiroki Yokoyama,74,190,L,R,Pitcher
106395,1993,10,21,Japan,Sakurai,Toshiki,Toshiki Sakurai,72,196,R,R,Pitcher
106396,1994,1,7,Japan,Iguchi,Kazutomo,Kazutomo Iguchi,69,165,R,R,Pitcher
106397,1983,9,9,United States,Davies,Kyle,Kyle Davies,73,209,R,R,Pitcher
106398,1993,10,18,Japan,Okada,Akitake,Akitake Okada,73,201,L,R,Pitcher
106399,1991,1,8,Japan,Sato,Shunichi,Shunichi Sato,70,176,R,R,Pitcher
106400,1993,6,14,Japan,Oshiro,Koji,Koji Oshiro,69,181,R,R,Shortstop
106401,1990,10,18,Japan,Kadoya,Ryuta,Ryuta Kadoya,69,165,R,R,Pitcher
106402,1989,7,29,United States,Petrick,Zach,Zach Petrick,75,194,R,R,Pitcher
106403,1995,7,12,Japan,Taira,Kentaro,Kentaro Taira,71,176,R,R,Pitcher
106404,1981,8,18,United States,Misch,Pat,Pat Misch,74,196,R,L,Pitcher
106405,1991,3,1,Venezuela,Suarez,Robert,Robert Suarez,74,209,R,R,Pitcher
106406,1988,2,10,United States,Brigham,Jake,Jake Brigham,76,209,R,R,Pitcher
106407,1991,7,17,Japan,Yokawa,Naomasa,Naomasa Yokawa,71,198,R,R,First baseman
106408,1991,9,6,Japan,Nogawa,Takuto,Takuto Nogawa,67,161,L,L,Pitcher
106409,1993,4,28,Japan,Shirane,Naoki,Naoki Shirane,72,181,R,R,Pinch Hitter
106410,1992,10,29,Japan,Okamoto,Ken,Ken Okamoto,70,187,R,R,Pitcher
106411,1988,1,10,Dominican Republic,Dolis,Rafael,Rafael Dolis,77,240,R,R,Pitcher
106412,1993,11,4,Japan,Yoshimochi,Ryota,Ryota Yoshimochi,69,150,R,R,Second baseman
106413,1993,11,25,Japan,Moriya,Koki,Koki Moriya,72,192,R,R,Pitcher
106414,1989,5,12,United States,Hagens,Bradin,Bradin Hagens,75,209,R,R,Pitcher
106415,1994,3,27,Japan,Itayama,Yutaro,Yutaro Itayama,71,181,L,R,Left fielder
106416,1987,10,31,Dominican Republic,Navarro,Yamaico,Yamaico Navarro,72,205,R,R,Second baseman
106417,1992,1,13,Japan,Minamikawa,Tadasuke,Tadasuke Minamikawa,71,192,R,R,Pitcher
106418,1994,9,18,Japan,Sato,Isamu,Isamu Sato,72,187,L,L,Pitcher
106419,1992,3,3,Japan,Haraguchi,Fumihito,Fumihito Haraguchi,72,203,R,R,Catcher
106420,1992,11,20,Japan,Achira,Takuma,Takuma Achira,75,209,R,R,Pitcher
106421,1991,8,15,Japan,Tojo,Taiki,Taiki Tojo,70,187,R,R,Pitcher
106422,1993,10,10,Japan,Yamamoto,Yasuhiro,Yasuhiro Yamamoto,69,168,R,R,Second baseman
106423,1993,10,19,Japan,Kumabara,Kento,Kento Kumabara,70,187,L,R,Pitcher
106424,1991,6,15,Japan,Hasegawa,Jun,Jun Hasegawa,73,181,R,R,Pitcher
106425,1993,6,29,Japan,Sato,Yu,Yu Sato,74,194,L,R,Pitcher
106426,1997,12,24,Japan,Hirasawa,Taiga,Taiga Hirasawa,69,176,L,R,Shortstop
106427,1993,4,13,Japan,Tawata,Shinsaburo,Shinsaburo Tawata,72,181,R,R,Pitcher
106428,1990,12,9,Japan,Tanabo,Kojiro,Kojiro Tanabo,70,198,R,R,Pitcher
106429,1989,9,22,Japan,Adachi,Yuichi,Yuichi Adachi,70,183,R,R,Catcher
106430,1991,5,10,Japan,Sekiya,Ryota,Ryota Sekiya,71,185,R,R,Pitcher
106431,1987,1,19,Mexico,Amador,Japhet,Japhet Amador,76,311,R,R,Designated hitter
106432,1991,12,28,Japan,Takano,Keisuke,Keisuke Takano,70,187,R,R,Pitcher
106433,1989,8,16,Japan,Habu,Shohei,Shohei Habu,70,192,L,R,Right fielder
106434,1997,10,8,Japan,Ogasawara,Shinnosuke,Shinnosuke Ogasawara,71,209,L,L,Pitcher
106435,1985,2,1,Dominican Republic,Herrera,Elian,Elian Herrera,71,205,B,R,Third baseman
106436,1993,12,11,Japan,Aoyagi,Koyo,Koyo Aoyagi,72,183,R,R,Pitcher
106437,1990,5,26,Japan,Ishikawa,Shun,Shun Ishikawa,70,181,R,R,Pinch Hitter
106438,1990,10,29,South Korea,Ha,Jae-Hoon,Jae-Hoon Ha,72,192,R,R,Center fielder
106439,1991,4,5,Japan,Sugimoto,Yutaro,Yutaro Sugimoto,75,229,R,R,Right fielder
106440,1995,8,29,Japan,Okunami,Kyo,Kyo Okunami,69,220,R,R,Third baseman
106441,1990,10,20,Japan,Takeshita,Shingo,Shingo Takeshita,71,181,L,L,Pitcher
106442,1993,3,2,Cuba,Garcia,Adolis,Adolis Garcia,73,168,R,R,Left fielder
106443,1983,10,5,Dominican Republic,Paulino,Felipe,Felipe Paulino,75,269,R,R,Pitcher
106444,1993,6,27,Japan,Noda,Shogo,Shogo Noda,65,157,L,L,Pitcher
106445,1990,11,16,Japan,Dohi,Hiroaki,Hiroaki Dohi,71,194,B,R,Pitcher
106446,1995,11,10,Japan,Sonobe,Satoshi,Satoshi Sonobe,72,207,R,R,Designated hitter
106447,1992,6,15,Japan,Nakashima,Shogo,Shogo Nakashima,70,176,R,R,Pitcher
106448,1995,5,26,Japan,Okumura,Nobuyuki,Nobuyuki Okumura,70,168,L,R,Shortstop
106449,1993,6,7,Taiwan,Wu,Nienting,Nienting Wu,70,176,L,R,First baseman
106450,1984,11,14,Cuba,Perez,Felix,Felix Perez,73,190,L,L,Left fielder
106451,1993,11,26,Japan,Funakoshi,Ryota,Ryota Funakoshi,70,187,R,R,Pinch Hitter
106452,1985,7,7,Dominican Republic,Septimo,Leyson,Leyson Septimo,73,201,L,L,Pitcher
106453,1993,11,10,Japan,Sakamoto,Seishiro,Seishiro Sakamoto,69,176,R,R,Catcher
106454,1987,2,22,Dominican Republic,Peguero,Carlos,Carlos Peguero,77,260,L,L,Right fielder
106455,1991,6,20,Japan,Suzuki,Kohei,Kohei Suzuki,69,170,R,R,Third baseman
106456,1987,1,27,United States,Satterwhite,Cody,Cody Satterwhite,76,236,R,R,Pitcher
106457,1993,8,11,Japan,Yamasaki,Kotaro,Kotaro Yamasaki,68,150,L,L,Center fielder
106458,1993,2,12,Japan,Kondo,Hiroki,Hiroki Kondo,70,172,R,R,Left fielder
106459,1991,12,18,Japan,Kinoshita,Takuya,Takuya Kinoshita,72,209,R,R,Catcher
106460,1989,12,3,Japan,Abe,Toshiki,Toshiki Abe,73,187,R,R,Second baseman
106461,1987,3,30,United States,Broadway,Mike,Mike Broadway,77,216,R,R,Pitcher
106462,1993,12,5,Japan,Kokuba,Tsubasa,Tsubasa Kokuba,71,183,L,R,Pitcher
106463,1991,11,25,Japan,Kajiya,Ren,Ren Kajiya,73,201,R,R,Pitcher
106464,1993,12,1,Japan,Tanaka,Toyoki,Toyoki Tanaka,71,216,R,R,Pitcher
106465,1990,11,14,Japan,Matsumoto,Naoaki,Naoaki Matsumoto,71,187,R,R,Pitcher
