playerID,yearID,stint,lgID,teamID,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT
105973,2017,1,PL,ORIX,4,0,0,0,0,0,14,4,0,2,0,4,3,3,5.785714286,20,
105974,2012,1,PL,ORIX,14,0,1,0,0,0,63,17,0,9,0,23,10,8,3.428571429,91,0
105974,2013,1,PL,ORIX,67,2,4,0,0,0,234,46,5,41,0,88,15,15,1.730769231,313,0.333
105974,2014,1,PL,ORIX,67,6,4,0,0,1,223,39,4,30,2,85,11,9,1.089686099,288,0.6
105974,2015,1,PL,ORIX,59,2,7,0,0,13,176,50,3,23,2,77,23,21,3.221590909,249,0.222
105974,2016,1,PL,ORIX,43,1,4,0,0,0,124,31,6,36,0,53,24,23,5.008064516,188,0.2
105974,2017,1,PL,ORIX,12,0,1,0,0,0,37,15,2,5,0,12,11,10,7.297297297,56,0
105975,2012,1,PL,SEIBU,9,1,1,0,0,0,67,18,1,15,3,7,10,10,4.029850746,100,0.5
105975,2013,1,PL,SEIBU,11,0,0,0,0,0,38,18,1,8,1,12,15,15,10.65789474,63,
105975,2014,1,PL,SEIBU,4,0,2,0,0,0,48,14,2,7,2,8,8,7,3.9375,71,0
105975,2015,1,PL,SEIBU,3,0,0,0,0,0,15,5,2,0,2,5,6,4,7.2,23,
105975,2016,1,PL,SEIBU,50,0,2,0,0,1,224,62,2,39,13,55,33,31,3.736607143,324,0
105975,2017,1,PL,SEIBU,10,0,0,0,0,0,34,17,2,6,1,8,11,11,8.735294118,56,
105975,2018,1,PL,SEIBU,22,1,0,0,0,0,79,24,4,15,4,10,12,12,4.101265823,115,1
105975,2019,1,PL,SEIBU,8,0,0,0,0,0,46,15,2,5,4,6,10,10,5.869565217,69,
105976,2012,1,CL,YOMIURI,4,1,0,0,0,0,39,18,1,5,1,14,8,8,5.538461538,64,1
105976,2013,1,CL,YOMIURI,30,4,1,0,0,0,138,43,8,25,2,51,18,17,3.326086957,203,0.8
105976,2014,1,CL,YOMIURI,26,2,0,0,0,1,114,43,5,15,2,33,19,18,4.263157895,166,1
105976,2015,1,CL,YOMIURI,20,0,0,0,0,0,57,25,4,11,0,18,13,13,6.157894737,90,
105977,2012,1,PL,SOFTBANK,2,0,1,0,0,0,14,7,0,8,0,1,7,5,9.642857143,29,0
105977,2013,1,PL,SOFTBANK,51,1,4,0,0,1,169,32,1,26,1,85,16,15,2.396449704,232,0.2
105977,2014,1,PL,SOFTBANK,19,1,1,0,0,0,68,17,0,5,1,28,5,5,1.985294118,90,0.5
105977,2015,1,PL,SOFTBANK,4,2,1,0,0,0,67,9,0,10,0,21,2,1,0.402985075,85,0.667
105977,2016,1,PL,SOFTBANK,25,12,3,3,0,0,507,125,16,53,6,181,52,49,2.609467456,681,0.8
105977,2017,1,PL,SOFTBANK,22,13,4,0,0,0,429,107,15,46,2,151,47,42,2.643356643,572,0.765
105977,2018,1,PL,SOFTBANK,22,13,7,1,1,0,423,116,21,58,5,163,57,55,3.510638298,584,0.65
105977,2019,1,PL,SOFTBANK,26,13,8,2,2,0,541,134,19,75,8,227,60,56,2.794824399,752,0.619
105977,2020,1,PL,SOFTBANK,18,11,6,1,0,0,363,90,4,57,2,149,37,29,2.157024793,503,0.647
105977,2021,1,PL,SOFTBANK,13,10,3,0,0,0,254,60,2,27,2,90,25,25,2.657480315,340,0.769
105977,2022,1,PL,SOFTBANK,22,11,6,1,0,0,432,103,7,49,3,156,37,31,1.9375,568,0.647
105978,2012,1,PL,SEIBU,55,4,3,0,0,4,127,30,0,23,7,41,11,8,1.700787402,185,0.571
105978,2013,1,PL,SEIBU,47,1,2,0,0,3,114,20,1,23,3,45,11,8,1.894736842,158,0.333
105978,2014,1,PL,SEIBU,60,6,4,0,0,0,155,54,1,25,4,59,18,17,2.961290323,230,0.6
105981,2012,1,PL,SOFTBANK,4,0,0,0,0,0,13,6,0,5,0,2,8,6,12.46153846,23,
105981,2013,1,PL,SOFTBANK,40,3,1,0,0,0,163,38,0,16,2,50,17,14,2.319018405,215,0.75
105981,2014,1,PL,SOFTBANK,32,0,2,0,0,0,110,44,3,9,1,40,14,13,3.190909091,164,0
105981,2015,1,PL,SOFTBANK,16,0,0,0,0,0,45,14,2,5,1,14,7,7,4.2,63,
105981,2016,1,PL,SOFTBANK,5,0,0,0,0,0,22,9,4,4,1,8,7,7,8.590909091,36,
105981,2017,1,PL,SOFTBANK,58,2,0,0,0,0,98,31,1,11,5,47,11,10,2.755102041,143,1
105981,2018,1,PL,SOFTBANK,67,2,1,0,0,0,99,17,3,11,2,28,11,9,2.454545455,129,0.667
105981,2019,1,PL,SOFTBANK,54,2,2,0,0,1,93,29,1,5,4,26,13,9,2.612903226,128,0.5
105981,2020,1,PL,SOFTBANK,50,3,1,0,0,0,90,18,1,10,2,33,7,7,2.1,117,0.75
105981,2021,1,PL,SOFTBANK,58,1,0,0,0,0,86,22,2,13,1,27,16,15,4.709302326,121,1
105981,2022,1,PL,SOFTBANK,56,0,0,0,0,0,82,18,1,11,1,22,3,3,0.987804878,109,
105982,2012,1,PL,SEIBU,24,1,1,0,0,0,108,39,2,12,4,24,15,11,2.75,160,0.5
105982,2013,1,PL,SEIBU,37,0,5,0,0,8,110,43,7,12,1,44,28,26,6.381818182,166,0
105982,2015,1,PL,SEIBU,3,0,0,0,0,0,10,3,0,1,0,3,0,0,0,13,
105982,2016,1,PL,SEIBU,36,1,0,0,0,0,95,18,2,16,0,36,6,6,1.705263158,126,1
105982,2017,1,PL,SEIBU,20,2,0,0,0,0,58,10,0,11,1,17,2,2,0.931034483,77,1
105982,2018,1,PL,SEIBU,10,1,0,0,0,0,27,12,2,4,1,7,8,7,7,43,1
105982,2019,1,PL,SEIBU,2,0,0,0,0,0,7,4,1,0,0,5,4,4,15.42857143,11,
105984,2012,1,CL,YOMIURI,4,0,0,0,0,0,15,5,0,0,1,3,3,2,3.6,21,
105984,2013,1,CL,YOMIURI,9,0,0,0,0,0,31,11,0,3,0,8,6,6,5.225806452,44,
105984,2014,1,CL,HIROSHIMA,31,2,0,0,0,2,93,16,0,7,0,27,3,2,0.580645161,114,1
105984,2015,1,CL,HIROSHIMA,38,2,4,0,0,1,111,42,5,21,1,35,21,17,4.135135135,176,0.333
105984,2016,1,CL,HIROSHIMA,27,1,1,0,0,0,74,16,0,10,0,21,5,5,1.824324324,96,0.5
105984,2017,1,CL,HIROSHIMA,59,6,2,0,0,1,175,42,1,20,0,58,14,12,1.851428571,234,0.75
105984,2018,1,CL,HIROSHIMA,59,5,6,0,0,2,169,46,7,22,0,61,20,18,2.875739645,238,0.455
105984,2019,1,CL,HIROSHIMA,33,0,0,0,0,0,93,29,1,10,2,18,11,10,2.903225806,133,
105984,2020,1,CL,HIROSHIMA,19,0,1,0,0,1,52,25,2,5,1,14,12,12,6.230769231,81,0
105984,2022,1,CL,HIROSHIMA,10,1,0,0,0,0,26,15,0,1,0,7,2,2,2.076923077,41,1
105985,2012,1,PL,SOFTBANK,2,0,0,0,0,0,9,1,0,0,0,3,0,0,0,10,
105985,2013,1,PL,SOFTBANK,1,0,0,0,0,0,9,1,1,2,0,1,3,3,9,12,
105985,2019,1,PL,SOFTBANK,19,0,0,0,0,0,71,22,1,14,1,10,10,7,2.661971831,105,
105985,2020,1,PL,SOFTBANK,22,0,0,0,0,0,54,12,0,14,3,15,5,4,2,79,
105985,2021,1,PL,SOFTBANK,3,0,0,0,0,0,7,3,0,3,1,2,2,2,7.714285714,14,
105986,2012,1,PL,RAKUTEN,20,7,4,2,1,0,337,126,4,38,7,77,48,41,3.284866469,501,0.636
105986,2013,1,PL,RAKUTEN,8,1,2,0,0,0,41,24,1,8,3,11,19,19,12.51219512,75,0.333
105986,2015,1,PL,RAKUTEN,4,1,1,0,0,0,60,28,4,9,0,12,16,15,6.75,96,0.5
105986,2016,1,PL,RAKUTEN,20,7,5,0,0,0,339,124,12,50,8,77,56,52,4.14159292,510,0.583
105986,2017,1,PL,RAKUTEN,12,4,3,0,0,0,169,67,7,19,4,34,34,31,4.952662722,254,0.571
105986,2018,1,PL,RAKUTEN,12,0,0,0,0,0,38,14,1,14,2,9,12,12,8.526315789,67,
105986,2019,1,PL,RAKUTEN,5,1,1,0,0,0,65,25,4,12,1,15,13,13,5.4,102,0.5
105986,2020,1,PL,RAKUTEN,4,0,0,0,0,0,11,9,0,4,1,4,5,4,9.818181818,26,
105986,2021,1,PL,RAKUTEN,1,0,0,0,0,0,12,8,1,1,0,2,5,5,11.25,19,
105986,2022,1,PL,RAKUTEN,2,0,0,0,0,0,18,10,0,3,0,2,4,4,6,29,
105987,2012,1,PL,SOFTBANK,3,0,0,0,0,0,9,5,1,0,0,2,3,2,6,14,
105989,2012,1,PL,SEIBU,41,6,0,0,0,0,159,50,4,17,3,41,16,16,2.716981132,223,1
105989,2013,1,PL,SEIBU,28,8,8,6,2,0,493,158,12,44,9,122,68,63,3.45030426,688,0.5
105989,2014,1,PL,SEIBU,21,4,5,1,1,3,177,59,6,24,2,41,27,24,3.661016949,255,0.444
105989,2015,1,PL,SEIBU,26,11,7,1,0,0,456,145,19,53,8,107,62,60,3.552631579,644,0.611
105989,2016,1,PL,SEIBU,21,4,6,0,0,0,214,85,3,31,9,41,55,50,6.308411215,335,0.4
105989,2017,1,PL,SEIBU,20,8,7,0,0,0,349,125,10,35,3,83,50,44,3.404011461,500,0.533
105989,2018,1,PL,SEIBU,22,5,8,0,0,0,373,114,16,56,6,82,65,61,4.415549598,535,0.385
105989,2019,1,PL,SEIBU,19,5,6,0,0,0,306,106,12,31,4,57,56,51,4.5,444,0.455
105989,2020,1,PL,SEIBU,8,1,2,0,0,0,72,30,5,13,3,13,21,20,7.5,117,0.333
105989,2021,1,PL,SEIBU,40,1,1,0,0,0,120,41,1,19,2,26,18,15,3.375,176,0.5
105989,2022,1,PL,SEIBU,13,0,0,0,0,0,46,15,2,8,1,15,11,4,2.347826087,70,
105990,2012,1,PL,RAKUTEN,9,0,0,0,0,0,42,10,0,8,0,10,9,8,5.142857143,59,
105990,2014,1,PL,RAKUTEN,14,0,0,0,0,0,56,17,3,10,1,13,14,14,6.75,85,
105990,2015,1,PL,RAKUTEN,60,4,4,0,0,1,209,83,5,29,5,38,35,34,4.392344498,316,0.5
105990,2016,1,PL,RAKUTEN,2,0,0,0,0,0,9,5,1,1,0,2,2,2,6,16,
105991,2012,1,CL,YOMIURI,7,0,2,0,0,0,44,12,2,7,1,14,7,4,2.454545455,65,0
105991,2013,1,CL,YOMIURI,4,1,0,0,0,0,12,7,0,0,0,2,2,2,4.5,19,1
105991,2014,1,CL,YOMIURI,19,0,2,0,0,0,87,28,1,9,1,15,9,9,2.793103448,119,0
105991,2016,1,CL,YOMIURI,2,0,1,0,0,0,26,14,0,7,0,4,8,7,7.269230769,47,0
105991,2017,1,CL,YOMIURI,2,0,0,0,0,0,9,5,2,0,0,2,5,5,15,14,
105993,2012,1,CL,DENA,6,0,4,0,0,0,73,32,4,19,3,15,25,24,8.876712329,124,0
105994,2012,1,CL,YOMIURI,32,2,0,0,0,0,91,30,3,8,4,23,11,11,3.263736264,130,1
105994,2013,1,CL,YOMIURI,7,0,0,0,0,0,27,9,0,4,1,8,6,6,6,39,
105994,2014,1,CL,YOMIURI,20,0,1,0,0,0,56,11,4,3,3,15,7,6,2.892857143,71,0
105994,2015,1,CL,YOMIURI,18,1,0,0,0,0,54,11,1,9,2,18,2,2,1,75,1
105994,2016,1,CL,YOMIURI,64,4,3,0,0,0,164,56,3,22,3,29,22,21,3.457317073,233,0.571
105994,2017,1,CL,YOMIURI,27,1,1,0,0,0,84,28,4,11,2,17,9,9,2.892857143,123,0.5
105994,2018,1,CL,YOMIURI,29,2,0,0,0,0,95,27,4,8,0,19,9,9,2.557894737,125,1
105994,2019,1,CL,YOMIURI,25,2,2,0,0,0,50,14,1,7,0,9,8,8,4.32,70,0.5
105996,2012,1,CL,CHUNICHI,3,0,0,0,0,0,21,1,1,2,0,4,1,1,1.285714286,24,
105996,2013,1,CL,CHUNICHI,12,1,6,0,0,0,138,50,8,19,0,27,35,32,6.260869565,207,0.143
105996,2015,1,CL,CHUNICHI,6,1,0,0,0,0,22,7,0,6,0,6,3,3,3.681818182,33,1
106004,2012,1,CL,HANSHIN,4,0,1,0,0,0,37,14,2,2,0,7,7,6,4.378378378,49,0
106004,2014,1,CL,HANSHIN,11,0,2,0,0,0,43,25,2,3,0,13,14,14,8.790697674,70,0
106004,2015,1,CL,HANSHIN,12,0,0,0,0,0,42,11,1,5,1,17,4,4,2.571428571,58,
106005,2012,1,PL,SOFTBANK,11,8,1,1,1,0,201,40,1,26,1,67,9,8,1.074626866,262,0.889
106005,2013,1,PL,SOFTBANK,17,4,4,0,0,0,279,79,3,68,6,56,38,36,3.483870968,415,0.5
106005,2014,1,PL,SOFTBANK,7,3,3,1,0,0,130,36,1,22,2,43,15,9,1.869230769,185,0.5
106005,2015,1,PL,SOFTBANK,25,13,6,1,1,0,494,142,14,59,2,163,60,58,3.170040486,684,0.684
106005,2016,1,PL,SOFTBANK,27,14,8,1,1,0,549,163,12,70,5,144,71,60,2.950819672,769,0.636
106005,2017,1,PL,SOFTBANK,13,6,4,1,1,0,213,68,10,33,5,60,35,29,3.676056338,316,0.6
106005,2018,1,PL,SOFTBANK,27,4,9,3,3,1,374,123,11,37,1,87,67,62,4.475935829,522,0.308
106005,2019,1,PL,SOFTBANK,32,5,3,0,0,1,249,78,6,40,4,70,48,42,4.554216867,361,0.625
106005,2020,1,PL,SOFTBANK,7,2,2,0,0,0,75,34,7,14,1,23,19,18,6.48,121,0.5
106005,2021,1,PL,SOFTBANK,12,4,5,1,0,0,232,66,7,24,2,73,23,23,2.676724138,314,0.444
106005,2022,1,PL,SOFTBANK,10,2,1,0,0,0,84,25,2,15,3,34,8,8,2.571428571,126,0.667
106005,2023,1,PL,SOFTBANK,29,1,2,0,0,0,138,45,1,19,2,38,20,20,3.913043478,197,0.333
106008,2012,1,PL,SOFTBANK,3,1,1,0,0,0,38,14,1,9,1,7,7,5,3.552631579,60,0.5
106010,2012,1,CL,DENA,2,0,1,0,0,0,25,17,2,6,0,5,10,10,10.8,48,0
106012,2012,1,PL,NIPPON-HAM,23,2,1,0,0,0,66,20,1,8,0,18,8,8,3.272727273,91,0.667
106012,2013,1,PL,NIPPON-HAM,5,0,0,0,0,0,22,9,1,2,1,5,4,3,3.681818182,34,
106013,2012,1,PL,LOTTE,26,1,0,0,0,0,75,19,0,15,1,22,1,1,0.36,110,1
106013,2013,1,PL,LOTTE,28,3,0,0,0,0,94,30,1,29,0,28,14,14,4.021276596,151,1
106013,2014,1,PL,LOTTE,14,0,0,0,0,0,68,18,3,15,1,23,18,17,6.75,103,
106013,2016,1,PL,LOTTE,57,5,4,0,0,0,187,48,4,19,1,58,20,19,2.743315508,253,0.556
106013,2017,1,PL,LOTTE,19,0,1,0,0,0,53,21,3,10,0,13,11,10,5.094339623,81,0
106013,2018,1,PL,LOTTE,35,2,2,0,0,0,99,37,0,17,1,29,13,11,3,152,0.5
106013,2019,1,PL,LOTTE,4,0,1,0,0,0,11,4,1,4,0,3,5,5,12.27272727,18,0
106013,2020,1,PL,LOTTE,6,0,0,0,0,0,22,5,2,5,0,6,4,4,4.909090909,32,
106013,2021,1,PL,LOTTE,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,
106014,2012,1,CL,YAKULT,3,1,0,0,0,0,45,10,1,11,1,13,4,3,1.8,65,1
106014,2013,1,CL,YAKULT,26,5,13,1,1,0,456,169,18,59,2,122,77,75,4.440789474,667,0.278
106014,2014,1,CL,YAKULT,23,5,6,1,0,0,311,119,10,41,2,76,50,45,3.906752412,461,0.455
106014,2015,1,CL,YAKULT,2,0,2,0,0,0,30,14,2,3,0,5,7,7,6.3,47,0
106014,2016,1,PL,ORIX,1,0,0,0,0,0,12,7,1,1,0,2,2,2,4.5,18,
106015,2012,1,CL,HANSHIN,2,0,0,0,0,0,6,4,0,1,0,2,3,2,9,12,
106015,2013,1,CL,HANSHIN,2,0,0,0,0,0,5,2,0,2,0,1,1,1,5.4,9,
106017,2012,1,PL,LOTTE,6,1,4,0,0,0,79,41,2,8,0,14,19,19,6.493670886,124,0.2
106018,2012,1,PL,ORIX,8,4,3,1,0,0,149,45,0,12,4,40,17,12,2.174496644,204,0.571
106018,2013,1,PL,ORIX,24,7,5,0,0,0,225,77,9,32,12,42,52,45,5.4,334,0.583
106018,2014,1,PL,ORIX,36,3,1,0,0,0,151,31,5,30,5,48,12,11,1.966887417,213,0.75
106018,2015,1,PL,ORIX,28,0,2,0,0,1,127,37,5,23,3,34,18,15,3.188976378,190,0
106024,2012,1,PL,LOTTE,1,0,0,0,0,0,3,2,0,1,0,1,3,2,18,7,
106024,2013,1,PL,LOTTE,26,3,3,0,0,0,92,31,2,13,2,22,12,11,3.22826087,137,0.5
106025,2012,1,PL,RAKUTEN,6,3,1,0,0,0,109,32,4,8,1,22,14,13,3.220183486,150,0.75
106025,2013,1,PL,RAKUTEN,18,5,5,0,0,0,263,91,9,37,6,64,46,42,4.311787072,392,0.5
106026,2012,1,PL,RAKUTEN,13,3,0,0,0,0,47,10,0,1,3,12,2,2,1.14893617,59,1
106026,2013,1,PL,RAKUTEN,14,1,0,0,0,0,38,14,2,7,2,5,9,9,6.394736842,61,1
106027,2012,1,CL,HANSHIN,1,0,0,0,0,0,15,4,0,2,0,3,1,1,1.8,21,
106027,2013,1,CL,HANSHIN,5,0,0,0,0,0,24,4,3,2,1,1,5,5,5.625,32,
106027,2014,1,CL,HANSHIN,13,1,3,0,0,0,72,23,3,10,1,25,19,18,6.75,103,0.25
106027,2015,1,CL,HANSHIN,29,1,1,0,0,0,103,15,1,27,1,23,10,10,2.621359223,144,0.5
106027,2016,1,CL,HANSHIN,9,0,0,0,0,0,27,8,1,5,0,3,4,3,3,41,
106027,2020,1,CL,YAKULT,7,1,2,0,0,0,101,49,2,13,1,21,17,16,4.277227723,157,0.333
106029,2012,1,CL,HANSHIN,3,2,1,0,0,0,56,11,0,11,1,11,1,0,0,76,0.667
106029,2013,1,CL,HANSHIN,1,0,0,0,0,0,12,4,0,3,0,2,2,2,4.5,17,
106029,2014,1,CL,HANSHIN,4,0,0,0,0,0,11,3,0,2,0,1,2,2,4.909090909,16,
106029,2015,1,CL,HANSHIN,13,2,1,0,0,0,95,37,1,15,1,20,13,13,3.694736842,144,0.667
106029,2018,1,PL,ORIX,17,1,2,0,0,0,44,13,3,7,0,7,8,7,4.295454545,63,0.333
106029,2019,1,PL,ORIX,9,0,2,0,0,0,22,9,2,11,0,5,12,12,14.72727273,43,0
106030,2012,1,CL,HIROSHIMA,1,0,1,0,0,0,9,4,0,2,0,0,2,2,6,15,0
106030,2013,1,CL,HIROSHIMA,3,0,1,0,0,0,13,9,1,6,1,4,6,6,12.46153846,28,0
106030,2014,1,CL,HIROSHIMA,30,4,2,0,0,0,171,59,7,22,2,36,24,21,3.315789474,243,0.667
106030,2015,1,CL,HIROSHIMA,34,3,3,0,0,0,186,59,4,29,0,44,31,25,3.629032258,273,0.5
106030,2016,1,CL,HIROSHIMA,17,4,0,1,1,1,164,49,5,18,4,42,17,17,2.798780488,226,1
106030,2017,1,CL,HIROSHIMA,3,0,0,0,0,0,22,10,1,1,0,7,9,9,11.04545455,34,
106030,2018,1,CL,HIROSHIMA,7,0,0,0,0,0,52,22,3,9,0,13,11,10,5.192307692,82,
106032,2012,1,PL,SOFTBANK,3,0,0,0,0,0,18,4,0,4,2,3,1,1,1.5,28,
106032,2013,1,PL,SOFTBANK,5,0,0,0,0,0,27,11,0,6,1,3,6,6,6,43,
106032,2015,1,PL,SOFTBANK,44,6,1,0,0,0,158,51,3,23,3,28,21,19,3.246835443,229,0.857
106032,2018,1,PL,SOFTBANK,35,1,0,0,0,1,91,33,3,19,6,17,19,18,5.340659341,144,1
106032,2019,1,PL,SOFTBANK,8,1,4,0,0,0,115,40,6,16,0,15,19,17,3.991304348,165,0.2
106032,2020,1,PL,SOFTBANK,12,4,5,0,0,0,170,63,5,24,6,28,40,31,4.923529412,256,0.444
106032,2021,1,CL,HANSHIN,4,1,1,0,0,0,46,17,3,7,1,9,10,9,5.282608696,70,0.5
106035,2012,1,CL,YAKULT,1,0,0,0,0,0,2,0,0,4,0,0,1,1,13.5,6,
106035,2015,1,CL,YAKULT,1,0,0,0,0,0,3,4,0,1,0,0,4,4,36,9,
106036,2012,1,CL,HANSHIN,1,0,1,0,0,0,12,7,0,3,0,2,4,3,6.75,22,0
106036,2014,1,CL,HANSHIN,6,0,0,0,0,0,30,8,1,8,0,11,7,7,6.3,45,
106036,2016,1,CL,HANSHIN,5,0,0,0,0,0,22,9,0,3,0,9,4,2,2.454545455,33,
106036,2017,1,CL,HANSHIN,9,0,0,0,0,0,38,13,1,4,1,10,7,6,4.263157895,55,
106036,2018,1,CL,HANSHIN,14,0,1,0,0,0,64,15,1,10,1,25,14,13,5.484375,92,0
106036,2020,1,CL,HANSHIN,15,1,1,0,0,0,46,8,0,20,0,15,7,6,3.52173913,74,0.5
106037,2012,1,CL,DENA,2,0,0,0,0,0,6,1,0,2,0,2,0,0,0,9,
106051,2013,1,PL,LOTTE,58,4,1,0,0,1,230,68,4,27,3,65,23,18,2.113043478,323,0.8
106051,2014,1,PL,LOTTE,46,4,3,0,0,0,124,48,3,16,5,21,17,15,3.266129032,185,0.571
106051,2015,1,PL,LOTTE,41,0,0,0,0,0,87,24,3,13,4,24,13,12,3.724137931,123,
106051,2016,1,PL,LOTTE,53,3,0,0,0,0,117,35,0,18,4,27,18,15,3.461538462,173,1
106051,2017,1,PL,LOTTE,50,1,3,0,0,0,109,33,1,12,1,31,16,13,3.220183486,153,0.25
106051,2018,1,PL,LOTTE,60,2,5,0,0,0,120,40,1,18,2,35,15,14,3.15,172,0.286
106051,2019,1,PL,LOTTE,46,2,3,0,0,0,104,25,3,17,3,32,13,10,2.596153846,144,0.4
106051,2020,1,PL,LOTTE,5,0,0,0,0,0,10,3,0,3,0,3,0,0,0,15,
106053,2013,1,PL,NIPPON-HAM,38,2,3,0,0,1,162,41,4,33,1,42,21,20,3.333333333,231,0.4
106053,2014,1,PL,NIPPON-HAM,21,1,0,0,0,0,86,25,4,10,2,27,9,7,2.197674419,119,1
106053,2015,1,PL,NIPPON-HAM,40,5,3,0,0,0,104,45,3,12,1,32,23,18,4.673076923,159,0.625
106053,2016,1,PL,NIPPON-HAM,48,5,3,0,0,3,134,37,3,21,0,38,23,21,4.231343284,187,0.625
106053,2017,1,PL,NIPPON-HAM,60,2,3,0,0,1,171,33,6,17,0,46,23,16,2.526315789,218,0.4
106053,2018,1,PL,NIPPON-HAM,28,0,0,0,0,0,82,33,2,12,1,22,14,13,4.280487805,128,
106053,2019,1,PL,NIPPON-HAM,18,0,0,0,0,0,50,16,0,12,0,16,11,11,5.94,77,
106053,2020,1,CL,YOMIURI,46,3,1,0,0,0,112,25,2,13,1,40,12,12,2.892857143,148,0.75
106053,2021,1,CL,YOMIURI,59,3,0,0,0,1,127,39,5,18,0,30,19,15,3.188976378,182,1
106053,2022,1,CL,YOMIURI,21,2,0,0,0,0,51,21,4,5,0,9,8,7,3.705882353,74,1
106054,2013,1,PL,RAKUTEN,27,15,8,3,0,0,510,142,14,51,6,134,65,63,3.335294118,695,0.652
106054,2014,1,PL,RAKUTEN,30,14,10,9,7,0,608,187,14,39,6,204,73,68,3.019736842,821,0.583
106054,2015,1,PL,RAKUTEN,28,10,11,3,1,0,584,176,14,48,4,215,68,63,2.912671233,797,0.476
106054,2016,1,PL,RAKUTEN,28,11,11,2,0,0,585,192,12,50,6,216,87,63,2.907692308,820,0.5
106054,2017,1,PL,RAKUTEN,25,15,7,8,2,0,557,148,11,48,3,222,63,53,2.569120287,750,0.682
106054,2018,1,PL,RAKUTEN,27,10,11,4,1,0,541,171,18,51,3,187,78,74,3.693160813,759,0.476
106054,2019,1,PL,RAKUTEN,12,5,5,0,0,0,204,58,7,10,3,67,27,21,2.779411765,269,0.5
106054,2020,1,PL,RAKUTEN,18,5,7,0,0,0,327,110,13,34,5,105,56,48,3.963302752,475,0.417
106054,2021,1,PL,RAKUTEN,23,11,5,2,1,0,434,123,18,35,3,152,56,51,3.17281106,584,0.688
106054,2022,1,PL,RAKUTEN,21,10,8,1,0,0,375,127,9,38,4,104,54,49,3.528,536,0.556
106054,2023,1,PL,RAKUTEN,24,8,8,0,0,0,465,134,7,44,1,111,57,45,2.612903226,636,0.5
106054,2024,1,PL,RAKUTEN,54,3,4,0,0,32,156,57,2,11,3,44,21,20,3.461538462,223,0.429
106054,2025,1,PL,RAKUTEN,19,3,2,0,0,5,55,19,1,8,0,12,6,6,2.945454545,82,0.6
106055,2013,1,PL,NIPPON-HAM,13,3,0,0,0,0,185,57,4,33,8,46,30,29,4.232432432,274,1
106055,2014,1,PL,NIPPON-HAM,24,11,4,3,2,0,466,125,7,57,4,179,50,45,2.607296137,639,0.733
106055,2015,1,PL,NIPPON-HAM,22,15,5,5,3,0,482,100,7,46,3,196,40,40,2.2406639,621,0.75
106055,2016,1,PL,NIPPON-HAM,21,10,4,4,1,0,420,89,4,45,8,174,33,29,1.864285714,548,0.714
106055,2017,1,PL,NIPPON-HAM,5,3,2,1,1,0,76,13,2,19,0,29,9,9,3.197368421,105,0.6
106056,2013,1,CL,YOMIURI,14,1,0,0,0,0,39,15,4,4,0,12,8,8,5.538461538,57,1
106057,2013,1,CL,YOMIURI,27,13,6,1,0,0,528,166,10,37,5,155,70,61,3.119318182,729,0.684
106057,2014,1,CL,YOMIURI,23,12,5,3,0,0,476,138,12,36,2,122,50,41,2.325630252,640,0.706
106057,2015,1,CL,YOMIURI,25,10,11,6,2,0,537,148,10,41,7,126,46,38,1.910614525,710,0.476
106057,2016,1,CL,YOMIURI,26,9,6,5,2,0,550,156,12,26,4,189,46,41,2.012727273,726,0.6
106057,2017,1,CL,YOMIURI,25,17,5,6,4,0,562,129,10,31,1,171,36,33,1.585409253,713,0.773
106057,2018,1,CL,YOMIURI,28,15,8,10,8,0,606,166,14,37,3,200,52,48,2.138613861,801,0.652
106057,2019,1,CL,YOMIURI,22,11,6,3,1,0,409,138,20,32,3,120,65,59,3.894865526,577,0.647
106057,2020,1,CL,YOMIURI,20,14,2,3,3,0,412,97,8,25,7,131,33,30,1.966019417,532,0.875
106057,2021,1,CL,YOMIURI,19,6,7,2,1,0,347,90,15,25,7,102,41,41,3.190201729,465,0.462
106057,2022,1,CL,YOMIURI,23,10,7,0,0,0,441,138,15,26,6,104,52,51,3.12244898,596,0.588
106058,2013,1,PL,LOTTE,24,9,6,0,0,0,419,140,5,40,3,106,61,59,3.801909308,588,0.6
106058,2014,1,PL,LOTTE,57,1,1,0,0,31,174,33,4,15,0,63,12,12,1.862068966,219,0.5
106058,2015,1,PL,LOTTE,54,1,2,0,0,34,162,44,1,12,1,71,13,11,1.833333333,219,0.333
106058,2016,1,PL,LOTTE,42,3,6,0,0,21,129,39,4,11,1,36,17,16,3.348837209,180,0.333
106058,2017,1,PL,LOTTE,5,2,3,0,0,0,80,31,2,14,0,17,15,14,4.725,123,0.4
106058,2018,1,PL,LOTTE,14,0,0,0,0,0,48,20,2,6,0,19,12,11,6.1875,75,
106058,2019,1,PL,LOTTE,37,2,3,1,1,2,210,56,6,23,0,64,23,23,2.957142857,277,0.4
106058,2022,1,PL,LOTTE,37,3,3,0,0,0,109,28,4,17,0,35,8,7,1.733944954,152,0.5
106058,2023,1,PL,LOTTE,18,8,5,1,0,0,351,109,4,23,4,92,39,35,2.692307692,464,0.615
106058,2024,1,PL,LOTTE,20,9,8,1,0,0,366,120,8,31,4,77,46,44,3.245901639,510,0.529
