mnkpID,playerID,mlb_playerID,npb_playerID,kbo_playerID,yearID,stint,lgID,teamID,transition_indicator,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT,AL_indicator,NL_indicator,CL_indicator,PL_indicator,KBO_indicator
29665,MLB_makitka01_NPB_105862_KBO_,,105862.0,,2016,1,PL,SEIBU,1,50,7,1,0.0,0,0.0,236,54,3,16,10.0,43,15.0,14.0,1.601694915,312.0,0.875,0,0,0,1,0
29666,MLB_makitka01_NPB_105862_KBO_,,105862.0,,2017,1,PL,SEIBU,1,58,3,3,0.0,0,0.0,188,59,4,5,3.0,35,18.0,16.0,2.29787234,248.0,0.5,0,0,0,1,0
29668,MLB_makitka01_NPB_105862_KBO_,,105862.0,,2020,1,PL,RAKUTEN,3,52,2,2,0.0,0,2.0,150,39,5,12,0.0,33,15.0,12.0,2.16,197.0,0.5,0,0,0,1,0
29669,MLB_makitka01_NPB_105862_KBO_,,105862.0,,2021,1,PL,RAKUTEN,3,17,0,0,0.0,0,0.0,49,17,2,3,1.0,5,10.0,6.0,3.306122449,72.0,,0,0,0,1,0
29689,MLB_mallebr01_NPB_105105_KBO_,,105105.0,,2003,1,PL,KINTETSU,2,4,0,0,0.0,0,0.0,15,11,1,1,0.0,1,8.0,8.0,14.4,27.0,,0,0,0,1,0
29777,MLB_mannbr01_NPB_105923_KBO_,,105923.0,,2011,1,CL,YOKOHAMA,1,12,1,1,0.0,0,0.0,70,19,1,8,3.0,17,3.0,3.0,1.157142857,98.0,0.5,0,0,1,0,0
29778,MLB_mannbr01_NPB_105923_KBO_,,105923.0,,2012,1,CL,DENA,1,16,2,8,0.0,0,0.0,208,66,3,29,3.0,42,43.0,41.0,5.322115385,301.0,0.2,0,0,1,0,0
29780,MLB_mannbr01_NPB_105923_KBO_,,105923.0,,2019,1,PL,LOTTE,3,14,0,2,0.0,0,0.0,48,16,1,12,1.0,20,9.0,7.0,3.9375,75.0,0,0,0,0,1,0
29807,MLB_manonju01_NPB__KBO_74653,,,74653.0,2004,1,KBO,KIA,2,34,8,9,1.0,1,0.0,468,156,15,63,9.0,83,76.0,72.0,4.17,672.0,0.471,0,0,0,0,1
29819,MLB_manshje01_NPB__KBO_67948,,,67948.0,2017,1,KBO,NC,4,21,12,4,0.0,0,0.0,343,112,7,33,7.0,86,51.0,46.0,3.67,478.0,0.75,0,0,0,0,1
29844,MLB_manueba01_NPB_104671_KBO_,,104671.0,,1999,1,PL,SEIBU,3,1,0,0,0.0,0,0.0,3,0,0,1,0.0,0,0.0,0.0,0.0,4.0,,0,0,0,1,0
29867,MLB_manzara01_NPB__KBO_72123,,,72123.0,2002,1,KBO,LG,3,31,8,11,2.0,0,0.0,489,161,13,94,21.0,122,85.0,78.0,4.32,735.0,0.421,0,0,0,0,1
29943,MLB_marimsu01_NPB__KBO_66049,,,66049.0,2016,1,KBO,KT,2,12,6,4,0.0,0,0.0,186,60,3,29,6.0,45,38.0,36.0,5.23,275.0,0.6,0,0,0,0,1
30132,MLB_martevi01_NPB_105382_KBO_,,105382.0,,2006,1,CL,HIROSHIMA,1,12,0,1,0.0,0,0.0,34,5,1,6,1.0,5,7.0,2.0,1.588235294,47.0,0,0,0,1,0,0
30133,MLB_martevi01_NPB_105382_KBO_,,105382.0,,2007,1,CL,HIROSHIMA,1,17,0,1,0.0,0,0.0,52,28,2,10,2.0,13,16.0,16.0,8.307692308,91.0,0,0,0,1,0,0
30134,MLB_martevi01_NPB_105382_KBO_,,105382.0,,2008,1,CL,HIROSHIMA,1,1,0,0,0.0,0,0.0,6,4,0,1,0.0,2,3.0,3.0,13.5,10.0,,0,0,1,0,0
30142,MLB_marteyu01_NPB_13015150_KBO_,,13015150.0,,2025,1,CL,CHUNICHI,2,20,1,3,0.0,0,1.0,55,13,2,6,2.0,14,9.0,6.0,2.945454545,77.0,0.25,0,0,1,0,0
30168,MLB_martich02_NPB_106378_KBO_,,106378.0,,2016,1,PL,NIPPON-HAM,3,52,2,0,0.0,0,21.0,152,25,2,7,0.0,57,8.0,6.0,1.065789474,182.0,1,0,0,0,1,0
30169,MLB_martich02_NPB_106378_KBO_,,106378.0,,2017,1,PL,NIPPON-HAM,3,40,0,2,0.0,0,1.0,113,21,2,6,1.0,34,5.0,5.0,1.194690265,137.0,0,0,0,0,1,0
30232,MLB_martijd01_NPB__KBO_64430,,,64430.0,2014,1,KBO,Samsung,2,23,9,6,0.0,0,0.0,384,148,10,31,7.0,84,69.0,68.0,4.78,562.0,0.6,0,0,0,0,1
30248,MLB_martiky01_NPB_106709_KBO_,,106709.0,,2018,1,PL,SEIBU,2,22,2,1,0.0,0,1.0,65,15,2,12,2.0,26,5.0,5.0,2.076923077,88.0,0.667,0,0,0,1,0
30249,MLB_martiky01_NPB_106709_KBO_,,106709.0,,2019,1,PL,SEIBU,2,41,2,5,0.0,0,1.0,125,40,2,28,8.0,36,25.0,17.0,3.672,199.0,0.286,0,0,0,1,0
30252,MLB_martilu01_NPB_105301_KBO_,,105301.0,,2005,1,CL,CHUNICHI,2,18,8,4,0.0,0,0.0,328,109,12,28,4.0,88,45.0,41.0,3.375,455.0,0.667,0,0,1,0,0
30253,MLB_martilu01_NPB_105301_KBO_,,105301.0,,2006,1,CL,CHUNICHI,2,23,6,9,0.0,0,0.0,337,126,9,41,3.0,75,58.0,53.0,4.246290801,496.0,0.4,0,0,1,0,0
30273,MLB_martini01_NPB_106629_KBO_,,106629.0,,2018,1,PL,NIPPON-HAM,2,25,10,11,3.0,0,0.0,485,168,16,40,6.0,93,69.0,63.0,3.507216495,683.0,0.476,0,0,0,1,0
30274,MLB_martini01_NPB_106629_KBO_,,106629.0,,2020,1,PL,NIPPON-HAM,2,17,2,7,0.0,0,1.0,228,76,8,40,3.0,66,44.0,39.0,4.618421053,344.0,0.222,0,0,0,1,0
30275,MLB_martini01_NPB_106629_KBO_,,106629.0,,2021,1,PL,SOFTBANK,2,21,9,4,0.0,0,0.0,422,108,6,38,5.0,138,25.0,25.0,1.599526066,553.0,0.692,0,0,0,1,0
30466,MLB_mastnto01_NPB_105669_KBO_,,105669.0,,2009,1,CL,YOKOHAMA,2,15,1,5,0.0,0,0.0,185,79,8,25,11.0,43,45.0,39.0,5.691891892,296.0,0.167,0,0,1,0,0
30480,MLB_mateoma01_NPB_106377_KBO_,,106377.0,,2016,1,CL,HANSHIN,2,52,1,3,0.0,0,20.0,165,40,2,24,2.0,56,12.0,11.0,1.8,226.0,0.25,0,0,1,0,0
30481,MLB_mateoma01_NPB_106377_KBO_,,106377.0,,2017,1,CL,HANSHIN,2,63,7,4,0.0,0,0.0,177,49,2,17,3.0,62,26.0,18.0,2.745762712,252.0,0.636,0,0,1,0,0
30482,MLB_mateoma01_NPB_106377_KBO_,,106377.0,,2018,1,CL,HANSHIN,2,17,0,1,0.0,0,0.0,44,19,2,11,1.0,13,11.0,11.0,6.75,73.0,0,0,0,1,0,0
30550,MLB_mathido01_NPB_106017_KBO_61444,,,61444.0,2011,1,KBO,Samsung,2,10,5,2,0.0,0,0.0,195,59,1,34,0.0,32,19.0,18.0,2.52,272.0,0.714,0,0,0,0,1
30551,MLB_mathido01_NPB_106017_KBO_61444,,106017.0,,2012,1,PL,LOTTE,3,6,1,4,0.0,0,0.0,79,41,2,8,0.0,14,19.0,19.0,6.493670886,124.0,0.2,0,0,0,1,0
30560,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2012,1,CL,YOMIURI,2,40,2,0,0.0,0,10.0,126,30,1,11,1.0,48,9.0,8.0,1.714285714,165.0,1,0,0,1,0,0
30561,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2013,1,CL,YOMIURI,2,63,2,2,0.0,0,0.0,183,36,2,18,2.0,77,8.0,7.0,1.032786885,235.0,0.5,0,0,1,0,0
30562,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2014,1,CL,YOMIURI,2,64,6,6,0.0,0,30.0,196,59,8,23,1.0,75,27.0,26.0,3.581632653,277.0,0.5,0,0,1,0,0
30563,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2015,1,CL,YOMIURI,2,63,3,8,0.0,0,2.0,175,47,5,21,2.0,55,22.0,17.0,2.622857143,244.0,0.273,0,0,1,0,0
30564,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2016,1,CL,YOMIURI,2,70,8,4,0.0,0,1.0,240,65,7,22,1.0,98,27.0,21.0,2.3625,325.0,0.667,0,0,1,0,0
30565,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2017,1,CL,YOMIURI,2,59,4,4,0.0,0,2.0,205,52,6,18,1.0,79,18.0,17.0,2.23902439,270.0,0.5,0,0,1,0,0
30566,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2018,1,CL,YOMIURI,2,34,0,3,0.0,0,8.0,100,21,3,13,1.0,41,12.0,11.0,2.97,133.0,0,0,0,1,0,0
30567,MLB_mathisc01_NPB_105972_KBO_,,105972.0,,2019,1,CL,YOMIURI,2,28,2,2,0.0,0,1.0,68,28,2,9,0.0,19,11.0,11.0,4.367647059,104.0,0.5,0,0,1,0,0
30597,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,1999,1,PL,SEIBU,1,25,16,5,6.0,2,0.0,540,124,14,87,8.0,151,55.0,52.0,2.6,743.0,0.762,0,0,0,1,0
30598,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2000,1,PL,SEIBU,1,27,14,7,6.0,2,1.0,503,132,12,95,4.0,144,85.0,74.0,3.972166998,727.0,0.667,0,0,0,1,0
30599,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2001,1,PL,SEIBU,1,33,15,15,12.0,2,0.0,721,184,27,117,8.0,214,104.0,96.0,3.595006935,1004.0,0.5,0,0,0,1,0
30600,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2002,1,PL,SEIBU,1,14,6,2,2.0,0,0.0,220,60,13,15,7.0,78,30.0,30.0,3.681818182,302.0,0.75,0,0,0,1,0
30601,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2003,1,PL,SEIBU,1,29,16,7,8.0,2,0.0,582,165,13,63,9.0,215,71.0,61.0,2.829896907,801.0,0.696,0,0,0,1,0
30602,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2004,1,PL,SEIBU,1,23,10,6,10.0,5,0.0,438,127,7,42,6.0,127,50.0,47.0,2.897260274,601.0,0.625,0,0,0,1,0
30603,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2005,1,PL,SEIBU,1,28,14,13,15.0,3,0.0,645,172,13,49,10.0,226,63.0,55.0,2.302325581,868.0,0.519,0,0,0,1,0
30604,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2006,1,PL,SEIBU,1,25,17,5,13.0,2,0.0,559,138,13,34,3.0,200,50.0,44.0,2.125223614,722.0,0.773,0,0,0,1,0
30613,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2016,1,PL,SOFTBANK,4,1,0,0,0.0,0,0.0,3,3,0,2,2.0,2,5.0,2.0,18.0,10.0,,0,0,0,1,0
30614,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2018,1,CL,CHUNICHI,5,11,6,4,0.0,0,0.0,166,50,5,32,5.0,51,25.0,23.0,3.740963855,253.0,0.6,0,0,1,0,0
30615,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2019,1,CL,CHUNICHI,5,2,0,1,0.0,0,0.0,16,12,0,2,3.0,2,10.0,10.0,16.875,32.0,0,0,0,1,0,0
30616,MLB_matsuda01_NPB_104767_KBO_,,104767.0,,2021,1,PL,SEIBU,6,1,0,0,0.0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,,1.0,,0,0,0,1,0
30617,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2014,1,PL,RAKUTEN,1,27,4,8,1.0,0,0.0,348,91,2,67,8.0,126,52.0,49.0,3.801724138,504.0,0.333,0,0,0,1,0
30618,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2015,1,PL,RAKUTEN,1,63,3,2,0.0,0,33.0,217,37,3,28,2.0,103,7.0,7.0,0.870967742,284.0,0.6,0,0,0,1,0
30619,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2016,1,PL,RAKUTEN,1,58,1,4,0.0,0,30.0,187,47,4,40,1.0,75,23.0,23.0,3.320855615,272.0,0.2,0,0,0,1,0
30620,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2017,1,PL,RAKUTEN,1,52,3,3,0.0,0,33.0,158,31,0,26,1.0,62,8.0,7.0,1.196202532,214.0,0.5,0,0,0,1,0
30621,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2018,1,PL,RAKUTEN,1,53,5,8,0.0,0,5.0,200,53,4,29,3.0,91,28.0,27.0,3.645,281.0,0.385,0,0,0,1,0
30622,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2019,1,PL,RAKUTEN,1,68,2,8,0.0,0,38.0,209,40,5,24,1.0,107,17.0,15.0,1.937799043,271.0,0.2,0,0,0,1,0
30623,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2020,1,PL,RAKUTEN,1,25,4,5,0.0,0,2.0,204,56,5,28,3.0,82,25.0,24.0,3.176470588,286.0,0.444,0,0,0,1,0
30624,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2021,1,PL,RAKUTEN,1,43,0,2,0.0,0,24.0,129,22,1,21,1.0,59,3.0,3.0,0.627906977,172.0,0,0,0,0,1,0
30625,MLB_matsuyu01_NPB_106190_KBO_,,106190.0,,2022,1,PL,RAKUTEN,1,53,1,3,0.0,0,32.0,155,21,4,19,0.0,83,11.0,11.0,1.916129032,194.0,0.25,0,0,0,1,0
30743,MLB_mayayu01_NPB__KBO_64219,,,64219.0,2014,1,KBO,Doosan,2,11,2,4,1.0,0,0.0,189,67,6,24,4.0,54,36.0,34.0,4.86,278.0,0.333,0,0,0,0,1
30744,MLB_mayayu01_NPB__KBO_64219,,,64219.0,2015,1,KBO,Doosan,2,13,2,5,1.0,1,0.0,207,83,6,31,5.0,62,62.0,62.0,8.17,317.0,0.286,0,0,0,0,1
30750,MLB_mayda02_NPB_104623_KBO_,,104623.0,,1998,1,CL,HANSHIN,3,21,4,9,1.0,1,0.0,389,122,12,55,6.0,94,55.0,50.0,3.470437018,563.0,0.308,0,0,1,0,0
30751,MLB_mayda02_NPB_104623_KBO_,,104623.0,,1999,1,CL,HANSHIN,3,18,6,7,0.0,0,0.0,337,101,17,38,4.0,113,56.0,53.0,4.246290801,471.0,0.462,0,0,1,0,0
30752,MLB_mayda02_NPB_104623_KBO_,,104623.0,,2000,1,CL,YOMIURI,3,24,12,7,3.0,3,0.0,466,123,19,40,3.0,165,52.0,51.0,2.954935622,621.0,0.632,0,0,1,0,0
30753,MLB_mayda02_NPB_104623_KBO_,,104623.0,,2001,1,CL,YOMIURI,3,26,10,8,1.0,0,0.0,477,160,24,45,5.0,168,74.0,73.0,4.132075472,669.0,0.556,0,0,1,0,0
31017,MLB_mccarki01_NPB__KBO_53833,,,53833.0,2023,1,KBO,SSG,2,24,9,5,0.0,0,0.0,390,124,10,45,1.0,116,58.0,49.0,3.39,543.0,0.643,0,0,0,0,1
31509,MLB_mcgousc01_NPB_106744_KBO_,,106744.0,,2019,1,CL,YAKULT,2,65,6,3,0.0,0,11.0,206,71,2,22,2.0,64,25.0,24.0,3.145631068,296.0,0.667,0,0,1,0,0
31510,MLB_mcgousc01_NPB_106744_KBO_,,106744.0,,2020,1,CL,YAKULT,2,50,4,1,0.0,0,0.0,138,42,4,15,3.0,52,20.0,20.0,3.913043478,195.0,0.8,0,0,1,0,0
31511,MLB_mcgousc01_NPB_106744_KBO_,,106744.0,,2021,1,CL,YAKULT,2,66,3,2,0.0,0,31.0,193,43,7,23,3.0,76,19.0,18.0,2.518134715,259.0,0.6,0,0,1,0,0
31512,MLB_mcgousc01_NPB_106744_KBO_,,106744.0,,2022,1,CL,YAKULT,2,55,2,2,0.0,0,38.0,161,39,5,13,1.0,59,16.0,14.0,2.347826087,215.0,0.5,0,0,1,0,0
31588,MLB_mcguide02_NPB__KBO_69413,,,69413.0,2019,1,KBO,Samsung,3,21,4,8,1.0,1,0.0,339,119,13,66,6.0,100,68.0,63.0,5.05,512.0,0.333,0,0,0,0,1
31736,MLB_mcleama01_NPB__KBO_78574,,,78574.0,2008,1,KBO,Lotte,2,19,5,5,1.0,0,0.0,310,115,5,52,4.0,43,55.0,52.0,4.6,450.0,0.5,0,0,0,0,1
32022,MLB_medinad01_NPB__KBO_53645,,,53645.0,2023,1,KBO,KIA,2,12,2,6,0.0,0,0.0,174,64,6,29,9.0,36,42.0,39.0,6.05,269.0,0.25,0,0,0,0,1
32057,MLB_meekev01_NPB__KBO_65630,,,65630.0,2015,1,KBO,KIA,3,16,4,0,0.0,0,0.0,81,30,0,13,1.0,25,15.0,13.0,4.44,115.0,1,0,0,0,0,1
32104,MLB_mejiahu01_NPB_93295157_KBO_,,93295157.0,,2023,1,CL,CHUNICHI,2,8,3,1,0.0,0,0.0,132,31,3,18,2.0,20,11.0,11.0,2.25,179.0,0.75,0,0,1,0,0
32105,MLB_mejiahu01_NPB_93295157_KBO_,,93295157.0,,2024,1,CL,CHUNICHI,2,15,3,8,0.0,0,0.0,226,73,7,24,4.0,51,42.0,41.0,4.898230088,323.0,0.273,0,0,1,0,0
32106,MLB_mejiahu01_NPB_93295157_KBO_,,93295157.0,,2025,1,CL,CHUNICHI,2,3,1,2,0.0,0,0.0,52,17,5,3,0.0,8,13.0,13.0,6.75,73.0,0.333,0,0,1,0,0
32170,MLB_mendero01_NPB_106577_KBO_,,106577.0,,2017,1,CL,HANSHIN,2,8,0,0,0.0,0,0.0,29,12,1,3,1.0,9,9.0,7.0,6.517241379,45.0,,0,0,1,0,0
32185,MLB_mendolu01_NPB_106183_KBO_,,106183.0,,2014,1,PL,NIPPON-HAM,2,26,7,13,1.0,0,0.0,486,170,6,45,10.0,119,75.0,70.0,3.888888889,698.0,0.35,0,0,0,1,0
32186,MLB_mendolu01_NPB_106183_KBO_,,106183.0,,2015,1,PL,NIPPON-HAM,2,26,10,8,1.0,0,0.0,446,134,8,62,8.0,85,63.0,58.0,3.511210762,626.0,0.556,0,0,0,1,0
32187,MLB_mendolu01_NPB_106183_KBO_,,106183.0,,2016,1,PL,NIPPON-HAM,2,23,7,8,0.0,0,0.0,397,135,13,45,4.0,77,64.0,57.0,3.876574307,573.0,0.467,0,0,0,1,0
32188,MLB_mendolu01_NPB_106183_KBO_,,106183.0,,2017,1,CL,HANSHIN,3,4,0,2,0.0,0,0.0,63,22,2,6,1.0,15,12.0,12.0,5.142857143,90.0,0,0,0,1,0,0
32220,MLB_menezco01_NPB_107165_KBO_,,107165.0,,2022,1,PL,NIPPON-HAM,2,15,1,0,0.0,0,0.0,75,14,1,13,1.0,28,5.0,3.0,1.08,97.0,1,0,0,0,1,0
32226,MLB_mengdda01_NPB__KBO_51619,,,51619.0,2021,1,KBO,KIA,2,21,8,3,0.0,0,0.0,360,109,12,35,8.0,104,53.0,48.0,3.6,502.0,0.727,0,0,0,0,1
32238,MLB_mercahe01_NPB_105185_KBO_,,105185.0,,2004,1,PL,DAIEI,2,1,0,0,0.0,0,0.0,0,1,0,1,0.0,0,1.0,1.0,,2.0,,0,0,0,1,0
32362,MLB_messera01_NPB_105747_KBO_,,105747.0,,2010,1,CL,HANSHIN,3,26,5,6,0.0,0,0.0,241,88,10,31,1.0,48,49.0,44.0,4.929460581,350.0,0.455,0,0,1,0,0
32363,MLB_messera01_NPB_105747_KBO_,,105747.0,,2011,1,CL,HANSHIN,3,25,12,7,1.0,0,0.0,450,129,6,45,3.0,122,50.0,48.0,2.88,616.0,0.632,0,0,1,0,0
32364,MLB_messera01_NPB_105747_KBO_,,105747.0,,2012,1,CL,HANSHIN,3,30,10,11,3.0,2,0.0,590,165,7,65,4.0,166,65.0,55.0,2.516949153,801.0,0.476,0,0,1,0,0
32365,MLB_messera01_NPB_105747_KBO_,,105747.0,,2013,1,CL,HANSHIN,3,30,12,8,6.0,3,0.0,589,174,13,56,4.0,183,68.0,63.0,2.887945671,811.0,0.6,0,0,1,0,0
32366,MLB_messera01_NPB_105747_KBO_,,105747.0,,2014,1,CL,HANSHIN,3,31,13,10,3.0,3,0.0,625,188,14,69,8.0,226,81.0,74.0,3.1968,872.0,0.565,0,0,1,0,0
32367,MLB_messera01_NPB_105747_KBO_,,105747.0,,2015,1,CL,HANSHIN,3,29,9,12,0.0,0,0.0,581,163,10,60,4.0,194,68.0,64.0,2.974182444,799.0,0.429,0,0,1,0,0
32368,MLB_messera01_NPB_105747_KBO_,,105747.0,,2016,1,CL,HANSHIN,3,28,12,11,2.0,1,0.0,556,178,11,60,1.0,177,73.0,62.0,3.010791367,791.0,0.522,0,0,1,0,0
32369,MLB_messera01_NPB_105747_KBO_,,105747.0,,2017,1,CL,HANSHIN,3,22,11,5,1.0,1,0.0,429,134,5,44,1.0,155,42.0,38.0,2.391608392,594.0,0.688,0,0,1,0,0
32370,MLB_messera01_NPB_105747_KBO_,,105747.0,,2018,1,CL,HANSHIN,3,28,11,7,0.0,0,0.0,521,160,13,58,4.0,149,74.0,70.0,3.627639155,728.0,0.611,0,0,1,0,0
32371,MLB_messera01_NPB_105747_KBO_,,105747.0,,2019,1,CL,HANSHIN,3,14,3,7,1.0,0,0.0,237,71,11,38,2.0,55,45.0,41.0,4.670886076,336.0,0.3,0,0,1,0,0
32427,MLB_miadiba01_NPB_105280_KBO_,,105280.0,,2005,1,CL,YOMIURI,2,15,0,0,0.0,0,0.0,64,22,3,14,1.0,29,17.0,17.0,7.171875,101.0,,0,0,1,0,0
32445,MLB_micelda01_NPB_105261_KBO_,,105261.0,,2005,1,CL,YOMIURI,8,4,0,2,0.0,0,0.0,8,9,3,2,0.0,3,7.0,7.0,23.625,19.0,0,0,0,1,0,0
32456,MLB_mickegl01_NPB_101686_KBO_,,101686.0,,1959,1,PL,KINTETSU,2,38,11,13,10.0,2,,704,189,13,47,4.0,119,79.0,63.0,2.416193182,918.0,0.458,0,0,0,1,0
32457,MLB_mickegl01_NPB_101686_KBO_,,101686.0,,1960,1,PL,KINTETSU,2,37,13,10,15.0,2,,760,200,8,62,7.0,179,87.0,63.0,2.238157895,1007.0,0.565,0,0,0,1,0
32458,MLB_mickegl01_NPB_101686_KBO_,,101686.0,,1961,1,PL,KINTETSU,2,26,5,11,7.0,1,,435,139,6,28,3.0,89,61.0,39.0,2.420689655,595.0,0.312,0,0,0,1,0
32459,MLB_mickegl01_NPB_101686_KBO_,,101686.0,,1962,1,PL,KINTETSU,2,39,8,9,4.0,2,,570,171,14,42,11.0,115,93.0,59.0,2.794736842,787.0,0.471,0,0,0,1,0
32460,MLB_mickegl01_NPB_101686_KBO_,,101686.0,,1963,1,PL,KINTETSU,2,29,8,8,0.0,0,,257,89,5,24,5.0,44,42.0,33.0,3.46692607,362.0,0.5,0,0,0,1,0
32465,MLB_mickoka01_NPB_105956_KBO_,,105956.0,,2012,1,CL,HIROSHIMA,3,61,3,5,0.0,0,21.0,174,42,4,14,3.0,54,19.0,18.0,2.793103448,227.0,0.375,0,0,1,0,0
32466,MLB_mickoka01_NPB_105956_KBO_,,105956.0,,2013,1,CL,HIROSHIMA,3,57,2,4,0.0,0,27.0,172,48,3,22,0.0,39,24.0,13.0,2.040697674,242.0,0.333,0,0,1,0,0
32467,MLB_mickoka01_NPB_105956_KBO_,,105956.0,,2014,1,CL,HIROSHIMA,3,51,1,1,0.0,0,25.0,143,39,1,18,0.0,29,15.0,13.0,2.454545455,194.0,0.5,0,0,1,0,0
32468,MLB_mickoka01_NPB_105956_KBO_,,105956.0,,2016,1,PL,RAKUTEN,4,45,5,1,0.0,0,0.0,136,37,3,6,4.0,29,13.0,12.0,2.382352941,181.0,0.833,0,0,0,1,0
32510,MLB_mikolmi01_NPB_106292_KBO_,,106292.0,,2015,1,CL,YOMIURI,3,21,13,3,4.0,2,0.0,435,107,8,23,1.0,107,34.0,31.0,1.924137931,557.0,0.812,0,0,1,0,0
32511,MLB_mikolmi01_NPB_106292_KBO_,,106292.0,,2016,1,CL,YOMIURI,3,14,4,2,1.0,0,0.0,275,84,10,23,4.0,84,35.0,25.0,2.454545455,381.0,0.667,0,0,1,0,0
32512,MLB_mikolmi01_NPB_106292_KBO_,,106292.0,,2017,1,CL,YOMIURI,3,27,14,8,0.0,0,0.0,564,162,10,23,11.0,187,53.0,47.0,2.25,745.0,0.636,0,0,1,0,0
32527,MLB_milacbo01_NPB_104483_KBO_,,104483.0,,1997,1,PL,KINTETSU,2,6,0,2,0.0,0,0.0,74,37,3,19,2.0,9,21.0,20.0,7.297297297,130.0,0,0,0,0,1,0
32677,MLB_milleju01_NPB_105369_KBO_,,105369.0,,2006,1,PL,LOTTE,2,12,0,1,0.0,0,0.0,35,18,3,10,0.0,11,14.0,14.0,10.8,63.0,0,0,0,0,1,0
32694,MLB_milleku01_NPB_104700_KBO_,,104700.0,,1999,1,CL,HANSHIN,2,11,2,4,0.0,0,0.0,158,67,6,21,1.0,35,36.0,35.0,5.981012658,237.0,0.333,0,0,1,0,0
32695,MLB_milleku01_NPB_104700_KBO_,,104700.0,,2000,1,CL,HANSHIN,2,17,0,2,0.0,0,6.0,51,17,3,11,0.0,22,15.0,14.0,7.411764706,80.0,0,0,0,1,0,0
32840,MLB_millsbr02_NPB_106143_KBO_,,106143.0,,2013,1,PL,ORIX,2,1,0,1,0.0,0,0.0,8,6,0,2,0.0,2,3.0,3.0,10.125,15.0,0,0,0,0,1,0
32923,MLB_mimbsmi01_NPB_104601_KBO_,,104601.0,,1998,1,PL,ORIX,2,13,2,4,0.0,0,0.0,152,44,6,22,0.0,53,28.0,20.0,3.552631579,214.0,0.333,0,0,0,1,0
32924,MLB_mimbsmi01_NPB_104601_KBO_,,104601.0,,1999,1,PL,ORIX,2,42,3,6,0.0,0,1.0,229,77,11,27,2.0,43,34.0,29.0,3.419213974,325.0,0.333,0,0,0,1,0
32939,MLB_minchna01_NPB_104610_KBO_,,104610.0,,1998,1,CL,HIROSHIMA,3,35,15,11,6.0,2,0.0,708,241,19,57,7.0,123,91.0,72.0,2.745762712,980.0,0.577,0,0,1,0,0
32940,MLB_minchna01_NPB_104610_KBO_,,104610.0,,1999,1,CL,HIROSHIMA,3,17,2,9,0.0,0,0.0,248,105,10,27,3.0,39,62.0,53.0,5.77016129,376.0,0.182,0,0,1,0,0
32941,MLB_minchna01_NPB_104610_KBO_,,104610.0,,2000,1,CL,HIROSHIMA,3,31,12,10,0.0,0,0.0,549,203,20,52,3.0,97,78.0,71.0,3.491803279,781.0,0.545,0,0,1,0,0
32942,MLB_minchna01_NPB_104610_KBO_,,104610.0,,2001,1,PL,LOTTE,4,30,12,14,5.0,0,0.0,613,196,13,63,6.0,102,88.0,74.0,3.259380098,864.0,0.462,0,0,0,1,0
32943,MLB_minchna01_NPB_104610_KBO_,,104610.0,,2002,1,PL,LOTTE,4,32,15,14,7.0,2,0.0,691,222,18,43,15.0,132,85.0,73.0,2.852387844,955.0,0.517,0,0,0,1,0
32944,MLB_minchna01_NPB_104610_KBO_,,104610.0,,2003,1,PL,LOTTE,4,30,14,9,3.0,1,0.0,577,233,19,51,8.0,96,106.0,97.0,4.538994801,847.0,0.609,0,0,0,1,0
32945,MLB_minchna01_NPB_104610_KBO_,,104610.0,,2004,1,PL,LOTTE,4,12,4,3,0.0,0,0.0,218,77,11,26,4.0,37,50.0,46.0,5.697247706,318.0,0.571,0,0,0,1,0
